popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
36,195130,False,0.495,0.96,1,-3.116,1,0.0771,0.00128,0.0,0.19,0.686,162.004,4,3.0
35,218106,False,0.543,0.964,1,-2.688,1,0.0594,0.000466,0.0,0.307,0.465,130.053,4,3.0
36,117786,False,0.476,0.81,11,-8.245,1,0.0391,9.35e-05,0.00192,0.156,0.701,97.505,4,3.0
37,392053,False,0.489,0.702,2,-7.331,1,0.0338,0.257,5.83e-05,0.112,0.134,141.058,4,3.0
36,281933,False,0.63,0.681,2,-15.605,1,0.0332,0.0274,2.53e-05,0.109,0.896,130.178,4,3.0
35,217253,False,0.16,0.747,6,-6.921,1,0.0587,0.012,2.9e-06,0.0926,0.388,184.737,4,3.0
36,262600,False,0.449,0.836,5,-8.043,0,0.0662,0.000227,0.00624,0.0876,0.319,126.179,4,3.0
0,192226,False,0.624,0.683,0,-6.188,1,0.0415,0.0129,0.0,0.106,0.492,127.091,4,3.0
35,214440,False,0.659,0.812,10,-9.058,1,0.0354,0.131,3.4e-05,0.165,0.969,157.817,4,3.0
36,243800,False,0.612,0.914,9,-3.118,1,0.049,0.0149,1.14e-06,0.0892,0.898,132.92,4,3.0
36,129933,False,0.483,0.911,11,-3.174,0,0.0438,0.00144,2.17e-06,0.423,0.684,109.966,4,3.0
36,191626,False,0.553,0.923,0,-2.076,1,0.0398,0.000606,0.0,0.148,0.589,111.012,4,3.0
36,175000,False,0.469,0.945,1,-3.986,0,0.0667,0.00159,0.0,0.0816,0.463,97.583,4,3.0
36,211506,False,0.435,0.946,7,-5.577,1,0.258,0.00307,0.0,0.64,0.536,97.211,4,3.0
35,183346,False,0.602,0.965,4,-4.064,0,0.067,0.016,0.00013,0.71,0.928,93.377,4,3.0
36,247453,False,0.603,0.626,9,-4.58,1,0.0271,0.0669,0.0,0.218,0.317,76.023,4,3.0
36,96346,False,0.3,0.816,11,-11.512,0,0.098,0.00121,0.0366,0.171,0.634,196.378,4,3.0
35,311893,False,0.607,0.904,1,-3.476,1,0.068,0.414,0.0,0.435,0.789,97.052,4,3.0
35,112106,False,0.178,0.969,8,-3.451,1,0.0987,0.0379,0.0,0.565,0.289,158.35,4,3.0
36,240451,False,0.416,0.934,9,-3.725,1,0.0491,0.0072,0.0,0.224,0.725,179.987,4,3.0
35,160801,False,0.533,0.93,1,-4.208,0,0.0885,0.365,0.0,0.79,0.435,92.591,4,3.0
37,267226,False,0.635,0.792,0,-4.287,1,0.0312,0.0196,0.0,0.104,0.743,122.008,4,3.0
36,186600,False,0.559,0.414,0,-11.216,1,0.0249,0.526,0.0273,0.129,0.323,111.843,4,3.0
36,152123,False,0.479,0.941,5,-7.255,0,0.105,0.00449,0.0,0.146,0.742,170.081,4,3.0
36,217072,False,0.458,0.926,6,-4.633,1,0.0569,0.000476,5e-06,0.0986,0.586,160.051,4,3.0
35,290112,True,0.328,0.74,6,-3.878,1,0.0313,0.417,5.23e-06,0.914,0.357,111.542,4,3.0
36,219066,False,0.476,0.854,11,-9.07,1,0.14,0.00711,0.00976,0.132,0.356,124.975,4,3.0
36,289431,False,0.544,0.915,9,-5.895,0,0.0392,0.0104,3.05e-05,0.117,0.347,131.261,4,3.0
36,278986,False,0.646,0.458,2,-9.319,1,0.0304,0.00362,0.0,0.239,0.628,101.68,4,3.0
35,204672,True,0.465,0.971,8,-2.722,1,0.0932,0.289,0.0,0.912,0.649,129.216,4,3.0
23,270000,False,0.521,0.827,10,-7.225,0,0.0514,0.0412,0.0235,0.0999,0.411,101.99,4,3.0
56,244823,False,0.56,0.731,2,-6.121,1,0.0281,0.0472,0.0,0.282,0.4,99.978,4,3.0
52,223786,True,0.355,0.728,0,-4.395,1,0.133,0.368,0.0,0.0548,0.646,93.203,4,3.0
56,235107,False,0.68,0.744,6,-7.122,0,0.035,0.0597,0.00279,0.192,0.675,123.731,4,3.0
51,260266,True,0.539,0.478,4,-10.641,0,0.0574,0.0661,3.11e-06,0.14,0.386,149.108,4,3.0
59,171063,False,0.594,0.468,9,-7.559,1,0.0256,0.168,0.00113,0.188,0.299,94.14,4,3.0
62,205320,False,0.457,0.939,3,-4.557,1,0.0835,0.00391,9.94e-06,0.145,0.467,136.064,4,3.0
58,206866,False,0.541,0.889,9,-3.997,1,0.049,0.00642,1.71e-05,0.02,0.902,167.995,4,3.0
35,216456,False,0.438,0.964,6,-6.102,0,0.0652,0.00272,0.0,0.739,0.663,156.318,4,3.0
67,251866,False,0.463,0.925,11,-5.74,1,0.0747,0.0106,0.027,0.189,0.59,158.337,4,3.0
61,238880,False,0.526,0.92,3,-3.866,1,0.0472,0.000124,0.0,0.371,0.615,109.86,4,3.0
68,227200,True,0.552,0.932,0,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,4,3.0
62,232066,False,0.522,0.751,1,-5.46,1,0.0435,0.000491,2.22e-06,0.158,0.605,139.51,3,3.0
69,204800,False,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539,4,3.0
37,202773,False,0.404,0.905,0,-3.608,1,0.179,0.00202,6.66e-06,0.0597,0.404,180.121,4,3.0
37,233622,False,0.511,0.906,7,-3.983,0,0.0502,0.00651,0.0,0.088,0.293,152.087,4,3.0
36,350800,False,0.495,0.745,1,-5.638,0,0.036,0.0957,0.0104,0.132,0.206,127.822,4,3.0
36,243373,False,0.445,0.76,0,-5.58,1,0.0337,0.000431,9.04e-06,0.305,0.578,104.905,4,3.0
35,272000,False,0.451,0.852,2,-4.068,1,0.0759,0.171,0.000288,0.0862,0.37,111.049,4,3.0
34,184000,False,0.493,0.832,2,-6.338,1,0.141,0.00983,0.0326,0.107,0.295,127.047,4,3.0
36,217040,False,0.56,0.839,0,-7.185,0,0.0418,0.0377,5.67e-06,0.0907,0.499,105.79,4,3.0
35,208906,False,0.406,0.937,8,-6.215,1,0.069,0.000554,1.57e-05,0.472,0.257,178.04,4,3.0
37,262546,False,0.482,0.812,3,-2.03,1,0.0321,0.021,0.0,0.106,0.435,94.978,4,3.0
34,175466,True,0.452,0.986,5,-3.223,1,0.0953,2.2e-05,2.36e-05,0.244,0.418,104.822,4,3.0
36,173720,False,0.419,0.947,5,-4.966,0,0.0531,5.42e-05,5.74e-06,0.185,0.454,133.005,4,3.0
37,205973,False,0.447,0.627,6,-6.747,1,0.0307,0.0785,0.0,0.171,0.51,170.041,4,3.0
35,218093,False,0.51,0.865,7,-5.124,0,0.0439,0.004,0.0,0.0534,0.688,77.515,4,3.0
35,255866,False,0.526,0.867,2,-8.153,1,0.0403,0.00108,1.69e-06,0.0882,0.519,141.289,4,3.0
35,185855,False,0.477,0.798,0,-4.41,1,0.0337,0.00357,0.0,0.0745,0.658,131.976,4,3.0
36,246266,False,0.423,0.395,5,-12.348,1,0.0378,0.89,0.00352,0.983,0.262,98.704,4,3.0
35,163680,False,0.546,0.993,2,-2.324,1,0.0975,0.0169,0.0,0.334,0.214,125.024,4,3.0
36,252346,False,0.798,0.711,4,-2.196,0,0.0302,0.0253,0.0,0.283,0.702,119.999,4,3.0
36,169058,False,0.495,0.984,8,-4.354,1,0.0978,0.00037,2.52e-05,0.307,0.803,170.007,4,3.0
37,257400,False,0.468,0.561,2,-13.19,1,0.0269,0.00197,0.0155,0.0859,0.111,127.988,4,3.0
35,191000,False,0.261,0.955,5,-7.461,1,0.0568,0.00112,4.96e-05,0.15,0.532,157.168,4,3.0
35,190266,False,0.489,0.97,6,-3.832,1,0.125,0.00837,0.0,0.163,0.42,102.508,4,3.0
35,237386,False,0.574,0.868,7,-4.357,1,0.0305,0.0729,0.0,0.131,0.67,141.881,4,3.0
36,246333,False,0.44,0.919,2,-4.404,1,0.049,0.0215,0.000281,0.21,0.522,107.919,4,3.0
36,284826,False,0.765,0.567,0,-11.338,1,0.101,0.303,0.00805,0.955,0.713,127.663,4,3.0
35,275533,False,0.619,0.546,4,-11.055,1,0.0293,0.282,3.24e-06,0.132,0.386,100.454,4,3.0
35,212240,False,0.513,0.917,0,-4.728,0,0.123,0.01,0.000129,0.841,0.343,127.881,4,3.0
36,223973,False,0.548,0.755,2,-7.252,1,0.0251,0.00141,0.0801,0.231,0.622,105.026,4,3.0
35,241786,False,0.206,0.988,4,-5.901,0,0.134,0.00692,0.00133,0.235,0.442,182.035,4,3.0
35,277632,False,0.703,0.746,6,-4.997,0,0.0447,0.591,2.62e-06,0.365,0.65,122.028,4,3.0
34,240746,True,0.358,0.916,11,-3.571,1,0.0952,0.326,8.63e-06,0.148,0.348,161.703,4,3.0
35,228426,True,0.32,0.962,11,-2.534,0,0.132,0.0156,0.0,0.558,0.567,138.01,4,3.0
36,195546,False,0.319,0.941,9,-3.396,1,0.0648,0.0111,0.00103,0.186,0.647,125.732,3,3.0
35,217973,True,0.633,0.852,1,-4.411,0,0.284,0.0316,0.0,0.0961,0.893,115.052,4,3.0
36,210094,False,0.606,0.564,2,-14.141,1,0.028,0.389,0.15,0.35,0.829,95.96,4,3.0
35,210560,False,0.506,0.768,6,-9.076,0,0.0466,0.00329,6.39e-06,0.184,0.659,93.087,4,3.0
55,332240,False,0.464,0.868,6,-5.051,0,0.0502,0.000249,0.00042,0.248,0.512,155.008,4,3.0
22,233066,False,0.434,0.702,9,-4.681,1,0.0305,0.00346,0.0,0.232,0.15,159.94,4,3.0
55,280213,False,0.494,0.185,2,-10.275,1,0.0305,0.829,0.0,0.113,0.272,123.97,4,3.0
55,344613,False,0.508,0.727,0,-6.159,1,0.0346,0.0475,3.86e-05,0.0869,0.249,121.323,4,3.0
34,258262,False,0.595,0.578,6,-5.185,1,0.0261,0.144,0.0,0.0886,0.29,85.978,4,3.0
35,228428,False,0.521,0.953,7,-4.042,1,0.0732,0.0028,0.0,0.114,0.575,99.977,4,3.0
59,190026,False,0.477,0.964,8,-2.459,1,0.096,0.000295,0.0,0.0763,0.597,92.065,4,3.0
36,193413,False,0.484,0.908,11,-4.966,0,0.0487,0.014,0.0,0.186,0.684,162.94,4,3.0
35,175151,False,0.55,0.751,6,-7.338,0,0.0318,0.00215,1.07e-06,0.146,0.87,105.597,4,3.0
35,215527,False,0.489,0.833,7,-5.122,0,0.0498,0.0168,0.000445,0.0943,0.201,166.856,4,3.0
61,182493,False,0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,4,3.0
35,286573,False,0.584,0.796,0,-8.14,1,0.0291,0.00862,0.00802,0.127,0.678,159.924,4,3.0
34,141360,False,0.395,0.895,9,-4.118,1,0.162,0.000729,0.000218,0.448,0.765,167.415,4,3.0
62,212480,False,0.359,0.949,0,-7.649,1,0.101,0.0556,0.000396,0.236,0.212,134.118,4,3.0
35,226373,False,0.583,0.724,7,-6.37,1,0.0498,0.0785,9.66e-06,0.0909,0.451,94.977,4,3.0
35,259134,False,0.214,0.877,11,-8.206,0,0.0931,0.0289,0.000563,0.111,0.217,178.53,4,3.0
35,188933,False,0.555,0.904,0,-3.621,1,0.0377,0.00716,0.0,0.0924,0.624,166.024,4,3.0
35,148066,False,0.407,0.927,7,-4.205,1,0.0712,0.107,0.0,0.101,0.759,173.773,4,3.0
36,247133,False,0.678,0.667,1,-6.482,1,0.0348,0.0165,7.19e-05,0.157,0.427,106.018,4,3.0
35,170906,False,0.447,0.626,9,-7.558,1,0.0307,0.238,0.00297,0.382,0.681,169.371,4,3.0
34,150186,False,0.557,0.928,10,-4.033,1,0.0704,0.000245,0.0,0.596,0.806,150.108,4,3.0
36,196506,False,0.377,0.937,5,-3.694,1,0.109,0.00185,1.05e-06,0.264,0.494,138.009,4,3.0
35,84720,True,0.494,0.978,6,-3.557,1,0.0586,0.000708,0.00496,0.384,0.967,139.69,4,3.0
35,132346,False,0.229,0.889,2,-4.747,1,0.111,0.0263,0.0,0.293,0.725,215.149,4,3.0
36,208800,False,0.441,0.953,0,-3.033,1,0.116,0.00384,2.91e-05,0.841,0.683,198.012,4,3.0
35,198086,False,0.804,0.62,5,-5.11,0,0.0474,0.00894,1.4e-05,0.031,0.651,127.049,4,3.0
35,159560,False,0.235,0.964,4,-4.679,1,0.0736,0.0353,2.99e-05,0.199,0.323,188.976,4,3.0
35,274520,False,0.57,0.696,2,-7.735,1,0.0262,0.273,2.51e-06,0.177,0.67,103.51,4,3.0
34,117643,True,0.44,0.968,9,-2.424,1,0.0395,0.000453,0.0,0.0663,0.865,140.868,4,3.0
35,92013,False,0.583,0.823,2,-3.28,1,0.0359,0.00251,0.0,0.081,0.828,102.983,4,3.0
35,250826,False,0.527,0.948,7,-6.43,1,0.057,0.00235,0.0,0.0952,0.777,147.991,4,3.0
35,100133,False,0.437,0.78,9,-8.744,1,0.0426,0.0193,0.000791,0.102,0.749,149.456,4,3.0
35,259200,False,0.355,0.802,4,-4.314,1,0.0644,0.0293,0.0,0.145,0.418,127.359,4,3.0
35,205891,False,0.559,0.784,4,-7.811,1,0.0415,0.0328,4.65e-06,0.967,0.527,117.478,4,3.0
35,220853,False,0.297,0.652,7,-4.829,1,0.0465,0.129,0.0,0.146,0.294,142.366,3,3.0
34,249000,False,0.308,0.889,6,-8.691,0,0.117,0.000812,0.0119,0.271,0.255,182.063,4,3.0
35,186973,False,0.464,0.799,9,-5.403,1,0.055,0.00358,2.36e-06,0.101,0.484,154.925,4,3.0
36,166493,False,0.597,0.708,11,-10.358,0,0.0305,0.000102,0.0,0.0673,0.695,104.408,4,3.0
35,164789,False,0.522,0.838,4,-5.054,1,0.0367,0.00115,0.0106,0.445,0.597,107.446,4,3.0
35,107053,False,0.412,0.96,5,-3.307,1,0.11,0.000603,0.0,0.446,0.511,126.578,4,3.0
36,250386,False,0.534,0.938,3,-4.299,1,0.0623,0.00559,0.0,0.239,0.578,146.979,4,3.0
35,146386,False,0.34,0.913,0,-4.682,1,0.0367,1.73e-06,1.04e-05,0.247,0.382,110.113,4,3.0
36,291240,False,0.738,0.507,6,-11.456,0,0.0466,0.00215,0.393,0.125,0.589,133.759,4,3.0
35,206560,False,0.456,0.961,9,-6.749,1,0.0854,0.0459,0.00454,0.333,0.709,128.879,4,3.0
35,126080,False,0.465,0.927,7,-6.338,1,0.0309,0.000963,9.61e-06,0.268,0.9,108.312,4,3.0
35,234613,False,0.657,0.929,9,-3.812,0,0.0406,0.127,0.0,0.118,0.65,129.465,4,3.0
35,170573,False,0.79,0.736,9,-5.66,1,0.0325,0.296,1.37e-05,0.103,0.961,113.947,4,3.0
36,210760,False,0.457,0.98,2,-5.919,1,0.104,0.00183,0.0,0.354,0.463,129.932,4,3.0
35,311933,False,0.451,0.65,9,-6.271,1,0.0245,0.15,0.0,0.712,0.336,79.301,4,3.0
34,261914,False,0.634,0.987,1,-3.297,1,0.0675,0.233,0.0,0.501,0.398,123.994,4,3.0
55,266017,False,0.714,0.609,4,-12.619,0,0.0251,0.19,0.00297,0.604,0.62,87.465,4,3.0
56,234786,False,0.421,0.822,2,-4.415,1,0.0542,0.0132,0.0,0.092,0.751,171.935,4,3.0
48,222400,False,0.662,0.711,5,-4.924,1,0.0279,0.0686,1.17e-05,0.085,0.352,119.989,4,3.0
54,292606,False,0.563,0.986,4,-6.833,1,0.0416,0.0866,0.016,0.357,0.335,129.842,4,3.0
55,198613,False,0.266,0.74,10,-7.972,0,0.0788,0.0513,0.00426,0.162,0.5,48.578,4,3.0
34,226400,True,0.303,0.961,9,-3.632,1,0.0779,3.16e-05,0.00551,0.0488,0.407,151.664,4,3.0
64,180960,False,0.497,0.923,4,-3.04,1,0.11,0.00627,0.0,0.082,0.545,155.11,4,3.0
35,343893,False,0.342,0.268,7,-13.62,1,0.0298,0.782,0.00754,0.0882,0.132,94.958,4,3.0
34,114133,False,0.439,0.879,6,-2.763,1,0.104,0.00223,0.0,0.344,0.808,113.759,4,3.0
34,155373,False,0.603,0.907,9,-4.169,1,0.0275,0.0025,1.77e-05,0.282,0.964,141.909,4,3.0
58,203057,False,0.452,0.945,5,-4.515,1,0.103,0.0373,4e-05,0.22,0.504,167.95,4,3.0
68,177986,False,0.546,0.836,9,-6.321,1,0.0317,0.107,0.583,0.166,0.735,142.605,4,3.0
35,210133,False,0.769,0.669,6,-6.423,0,0.0501,0.0183,0.0,0.316,0.842,134.0,4,3.0
36,234351,False,0.601,0.495,7,-4.357,0,0.0273,0.402,0.0,0.0958,0.441,80.961,4,3.0
36,218305,False,0.581,0.909,3,-4.688,0,0.0457,0.00148,0.000872,0.209,0.477,136.983,4,3.0
35,203880,False,0.626,0.987,4,-2.084,0,0.0521,0.00034,0.0,0.0852,0.74,109.979,4,3.0
35,296480,False,0.393,0.931,4,-3.862,1,0.1,0.18,0.0133,0.368,0.484,152.999,4,3.0
36,183600,False,0.626,0.813,7,-6.435,0,0.0889,0.118,0.00101,0.0692,0.783,96.858,4,3.0
35,242480,False,0.583,0.903,4,-4.961,0,0.0471,0.0666,3.53e-06,0.126,0.735,134.98,4,3.0
34,151401,False,0.549,0.765,7,-5.088,1,0.289,0.0281,0.0,0.387,0.711,200.873,4,3.0
34,187173,False,0.389,0.933,6,-3.217,1,0.0667,2.07e-05,1.98e-05,0.374,0.661,143.994,4,3.0
36,193480,False,0.387,0.902,1,-4.062,1,0.0487,0.000109,0.0,0.0399,0.485,142.936,4,3.0
35,240882,False,0.587,0.827,2,-5.156,1,0.0584,0.00405,0.00203,0.0957,0.753,90.064,4,3.0
35,173700,False,0.329,0.867,11,-4.566,0,0.0526,9.54e-05,0.00226,0.294,0.346,94.987,4,3.0
35,230933,False,0.444,0.928,4,-4.751,1,0.0502,0.000834,0.000232,0.353,0.814,164.009,4,3.0
35,171026,False,0.49,0.956,0,-2.411,1,0.183,0.0801,0.0,0.308,0.549,93.978,4,3.0
34,195680,False,0.3,0.935,3,-2.879,1,0.0591,0.000109,0.0,0.107,0.333,163.767,4,3.0
35,188093,False,0.569,0.908,0,-3.612,1,0.0441,0.0924,0.0,0.0532,0.795,126.048,4,3.0
35,205560,False,0.378,0.866,9,-4.647,0,0.0356,0.00579,1.11e-05,0.123,0.753,106.012,4,3.0
35,162626,False,0.538,0.143,9,-17.986,1,0.0345,0.728,6.58e-06,0.234,0.323,89.253,3,3.0
35,235253,False,0.481,0.715,11,-4.729,0,0.0338,0.00422,0.0,0.243,0.818,135.802,4,3.0
35,181200,False,0.42,0.93,9,-3.297,1,0.128,0.0348,0.0,0.0913,0.549,199.92,4,3.0
34,166324,False,0.755,0.821,4,-5.238,1,0.0462,0.076,0.0,0.112,0.928,92.783,4,3.0
35,183800,False,0.424,0.875,11,-6.162,0,0.261,0.0028,0.0,0.603,0.641,112.727,4,3.0
35,204053,False,0.239,0.944,7,-6.207,1,0.107,6.46e-05,0.0524,0.104,0.562,167.357,4,3.0
35,136640,True,0.64,0.729,7,-4.427,1,0.241,0.332,0.00256,0.0934,0.942,172.124,4,3.0
36,229440,False,0.437,0.879,4,-7.183,1,0.0381,0.00136,4.64e-05,0.0743,0.61,123.134,4,3.0
36,280426,False,0.628,0.801,6,-4.424,1,0.0312,0.0319,1.13e-06,0.0895,0.274,99.989,4,3.0
35,343893,False,0.61,0.433,2,-13.722,1,0.0285,0.14,0.000307,0.107,0.158,105.118,4,3.0
35,222422,False,0.579,0.443,5,-10.622,1,0.0268,0.51,0.00352,0.121,0.271,154.518,3,3.0
35,206840,False,0.514,0.867,4,-5.822,0,0.036,0.000429,1.37e-06,0.0922,0.248,120.12,4,3.0
34,124600,False,0.309,0.865,9,-9.085,1,0.0476,0.00298,0.313,0.711,0.43,82.248,4,3.0
35,226480,False,0.63,0.545,7,-15.287,1,0.0475,0.475,5.16e-06,0.312,0.827,151.837,4,3.0
35,157346,False,0.383,0.914,2,-5.156,1,0.0757,0.0151,0.0,0.323,0.613,168.989,4,3.0
35,162200,False,0.617,0.948,11,-4.069,0,0.085,0.208,0.0,0.865,0.467,114.689,4,3.0
34,201906,False,0.357,0.962,9,-4.661,1,0.0703,0.000216,0.0316,0.0469,0.616,178.14,4,3.0
35,223530,False,0.755,0.603,7,-5.473,1,0.0389,0.0134,0.0,0.0837,0.875,115.028,4,3.0
35,158266,False,0.404,0.899,4,-8.13,0,0.101,0.0169,1.16e-06,0.31,0.633,195.332,4,3.0
35,380373,False,0.584,0.858,7,-7.173,1,0.035,0.211,0.0396,0.71,0.163,125.864,4,3.0
35,213600,False,0.51,0.949,11,-3.984,0,0.0847,0.00363,1.49e-06,0.317,0.502,75.092,4,3.0
62,214200,False,0.427,0.647,6,-8.944,0,0.0353,0.102,2.13e-06,0.133,0.298,99.753,4,4.0
2,174801,False,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21e-06,0.0923,0.549,105.992,4,4.0
0,174801,False,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21e-06,0.0923,0.549,105.992,4,4.0
0,181978,False,0.48,0.572,2,-4.013,1,0.0412,0.169,0.0,0.0711,0.452,89.89,4,4.0
0,174801,False,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21e-06,0.0923,0.549,105.992,4,4.0
4,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,4.0
0,226213,False,0.394,0.508,7,-3.522,1,0.0326,0.795,3.87e-06,0.0627,0.167,89.222,4,4.0
0,265226,False,0.559,0.472,2,-6.814,1,0.0299,0.583,0.0,0.146,0.305,129.945,4,4.0
0,207333,False,0.781,0.645,1,-4.136,0,0.0399,0.0903,1.58e-06,0.226,0.803,128.007,4,4.0
4,174801,False,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21e-06,0.0923,0.549,105.992,4,4.0
2,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,4.0
0,205031,False,0.621,0.918,1,-3.01,0,0.0552,0.0753,0.0,0.13,0.838,151.988,4,4.0
0,184000,False,0.74,0.892,11,-2.756,0,0.0664,0.025,0.0,0.188,0.826,105.003,4,4.0
3,174801,False,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21e-06,0.0923,0.549,105.992,4,4.0
0,184000,False,0.74,0.892,11,-2.756,0,0.0664,0.025,0.0,0.188,0.826,105.003,4,4.0
0,213179,False,0.55,0.874,5,-3.937,1,0.0508,0.00599,0.0,0.214,0.348,166.011,4,4.0
0,174801,False,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21e-06,0.0923,0.549,105.992,4,4.0
1,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,4.0
1,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,4.0
0,184009,False,0.703,0.736,1,-4.397,0,0.047,0.289,1.55e-06,0.111,0.603,94.998,4,4.0
0,203773,False,0.773,0.917,10,-2.166,0,0.0629,0.0946,0.000106,0.0885,0.763,105.964,4,4.0
0,206173,False,0.497,0.524,2,-8.111,1,0.0293,0.191,0.0,0.0896,0.209,143.961,4,4.0
0,226270,False,0.635,0.924,5,-4.856,1,0.0546,0.153,2.63e-05,0.0827,0.666,94.008,4,4.0
0,184000,False,0.74,0.892,11,-2.756,0,0.0664,0.025,0.0,0.188,0.826,105.003,4,4.0
0,251253,False,0.575,0.864,4,-5.321,0,0.0311,0.00871,0.000427,0.129,0.566,127.01,4,4.0
0,282243,False,0.687,0.559,0,-4.661,1,0.0351,0.714,0.0,0.116,0.404,136.073,4,4.0
0,150237,False,0.851,0.759,6,-3.08,0,0.0703,0.112,0.000259,0.0697,0.694,119.961,4,4.0
0,204414,False,0.707,0.876,1,-1.887,1,0.0787,0.173,9.36e-06,0.932,0.853,176.068,4,4.0
0,221626,False,0.677,0.689,9,-7.494,1,0.0312,0.0833,0.0,0.167,0.887,134.045,4,4.0
0,213626,False,0.596,0.906,1,-5.654,0,0.046,0.04,0.000184,0.285,0.746,122.045,4,4.0
0,260573,False,0.776,0.609,9,-6.146,1,0.0929,0.481,0.0,0.0508,0.612,96.04,4,4.0
0,250000,False,0.459,0.536,5,-5.76,1,0.0304,0.34,0.0,0.209,0.203,75.999,4,4.0
0,250000,False,0.459,0.536,5,-5.76,1,0.0304,0.34,0.0,0.209,0.203,75.999,4,4.0
0,192551,False,0.815,0.66,9,-7.68,0,0.25,0.381,0.0,0.128,0.643,101.006,4,4.0
1,321323,False,0.597,0.665,7,-4.403,1,0.129,0.424,0.0,0.115,0.443,94.467,4,4.0
0,196802,False,0.652,0.847,6,-5.035,1,0.0552,0.188,0.0,0.378,0.515,163.942,4,4.0
0,225599,False,0.534,0.614,10,-6.69,1,0.0406,0.557,0.0,0.199,0.238,147.739,4,4.0
0,212028,False,0.665,0.765,0,-6.036,1,0.0316,0.13,0.0,0.0831,0.744,153.984,4,4.0
0,239972,False,0.581,0.659,8,-7.511,1,0.116,0.538,0.0,0.0656,0.577,155.945,4,4.0
0,250520,False,0.682,0.683,0,-5.977,1,0.04,0.398,0.0,0.0603,0.776,90.017,4,4.0
0,204414,False,0.707,0.876,1,-1.887,1,0.0787,0.173,9.36e-06,0.932,0.853,176.068,4,4.0
0,270187,False,0.609,0.717,11,-7.177,1,0.045,0.6,0.0,0.082,0.425,93.941,4,4.0
0,321323,False,0.597,0.665,7,-4.403,1,0.129,0.424,0.0,0.115,0.443,94.467,4,4.0
0,237146,False,0.773,0.691,9,-4.539,1,0.0268,0.655,2.77e-06,0.111,0.529,106.988,4,4.0
0,238720,False,0.546,0.229,5,-7.715,1,0.0398,0.938,0.0,0.0927,0.155,69.216,3,4.0
0,243093,False,0.69,0.733,0,-6.194,1,0.105,0.143,0.0,0.147,0.704,117.969,4,4.0
0,197173,False,0.696,0.932,7,-3.855,1,0.1,0.369,0.0,0.0379,0.802,92.397,4,4.0
0,203106,False,0.699,0.811,0,-5.507,0,0.0398,0.676,5.41e-06,0.245,0.814,129.939,4,4.0
0,190613,False,0.423,0.723,5,-3.741,1,0.036,0.14,0.0,0.236,0.623,170.022,4,4.0
0,249586,False,0.563,0.588,2,-7.125,1,0.0318,0.0185,0.0,0.0976,0.413,111.951,4,4.0
89,112572,True,0.627,0.429,1,-8.255,1,0.234,0.238,0.0,0.122,0.565,126.426,5,4.0
79,165230,False,0.784,0.814,6,-2.436,1,0.0464,0.0559,0.0,0.194,0.728,129.96,4,4.0
75,164669,False,0.542,0.871,1,-2.871,1,0.0456,0.051,0.0,0.195,0.557,134.983,3,4.0
76,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,4.0
0,225876,False,0.503,0.455,2,-6.959,1,0.0348,0.806,0.0,0.153,0.321,72.743,1,4.0
46,203173,False,0.664,0.358,7,-6.325,1,0.0316,0.57,0.0,0.363,0.622,127.836,4,4.0
0,201759,False,0.522,0.648,4,-5.189,1,0.0377,0.254,0.0,0.224,0.214,151.874,4,4.0
0,201759,False,0.522,0.648,4,-5.189,1,0.0377,0.254,0.0,0.224,0.214,151.874,4,4.0
4,262986,False,0.56,0.534,2,-7.924,1,0.0287,0.212,4.02e-06,0.157,0.323,121.969,4,4.0
0,214080,False,0.532,0.692,7,-5.769,1,0.0462,0.496,0.0,0.149,0.46,151.938,4,4.0
0,232426,False,0.684,0.824,2,-5.723,0,0.164,0.447,0.0,0.529,0.704,81.94,4,4.0
0,280226,False,0.621,0.857,10,-3.32,1,0.0471,0.532,0.0,0.125,0.56,144.005,4,4.0
0,229198,False,0.568,0.727,8,-3.89,1,0.0336,0.194,0.0,0.361,0.195,125.95,4,4.0
0,211372,False,0.606,0.456,0,-8.192,0,0.467,0.759,0.00551,0.14,0.267,185.914,4,4.0
0,229198,False,0.568,0.727,8,-3.89,1,0.0336,0.194,0.0,0.361,0.195,125.95,4,4.0
