index,LME Zinc Cash-Settlement,LME Zinc 3-month,LME Zinc stock
2020-05-13,1978.0,2167.0,99.1
2020-05-14,1939.0,2154.0,99.025
2020-05-15,1949.0,2159.0,98.975
2020-05-16,1965.0,2164.0,98.8583333333
2020-05-17,1981.0,2169.0,98.7416666667
2020-05-18,1997.0,2143.0,98.625
2020-05-19,2017.0,2144.0,98.375
2020-05-20,2021.0,2115.0,107.275
2020-05-21,1996.5,2105.0,106.825
2020-05-22,1963.0,2090.1666666667,106.575
2020-05-23,1966.0,2075.3333333333,106.5
2020-05-24,1969.0,2060.5,106.425
2020-05-25,1972.0,2062.0,106.35
2020-05-26,1975.0,2036.0,106.275
2020-05-27,1938.0,2020.0,106.15
2020-05-28,1918.5,2022.0,103.25
2020-05-29,1971.5,2022.3333333333,101.35
2020-05-30,1976.8333333333,2022.6666666667,100.7583333333
2020-05-31,1982.1666666667,2023.0,100.1666666667
2020-06-01,1987.5,2002.0,99.575
2020-06-02,2025.5,1984.0,97.85
2020-06-03,2008.5,2018.5,97.8
2020-06-04,1998.5,1997.5,96.275
2020-06-05,2038.5,1981.8333333333,94.675
2020-06-06,2028.8333333333,1966.1666666667,94.1583333333
2020-06-07,2019.1666666667,1950.5,93.6416666667
2020-06-08,2009.5,2020.0,93.125
2020-06-09,2002.0,1994.0,101.575
2020-06-10,2001.0,1942.0,113.025
2020-06-11,2003.5,2003.0,119.9
2020-06-12,1991.0,1985.3333333333,125.425
2020-06-13,1979.1666666667,1967.6666666667,125.25
2020-06-14,1967.3333333333,1950.0,125.075
2020-06-15,1955.5,1913.0,124.9
2020-06-16,2007.0,1843.0,124.775
2020-06-17,2014.0,1845.0,124.5
2020-06-18,2037.0,1891.0,124.3
2020-06-19,2073.0,1868.1666666667,124.05
2020-06-20,2072.0,1845.3333333333,123.9
2020-06-21,2071.0,1822.5,123.75
2020-06-22,2070.0,1836.0,123.6
2020-06-23,2052.0,1793.0,123.45
2020-06-24,2014.5,1848.0,123.4
2020-06-25,2029.0,1862.0,123.275
2020-06-26,2057.0,1857.1666666667,123.025
2020-06-27,2045.5,1852.3333333333,122.9666666667
2020-06-28,2034.0,1847.5,122.9083333333
2020-06-29,2022.5,1879.5,122.85
2020-06-30,2056.5,1853.0,122.575
2020-07-01,2007.5,1858.5,122.55
2020-07-02,2035.5,1876.0,122.525
2020-07-03,2020.0,1873.5,122.525
2020-07-04,2025.8333333333,1871.0,122.4416666667
2020-07-05,2031.6666666667,1868.5,122.3583333333
2020-07-06,2037.5,1940.0,122.275
2020-07-07,2023.5,1904.0,122.15
2020-07-08,2094.5,1898.5,121.95
2020-07-09,2132.5,1902.9,121.775
2020-07-10,2145.5,1907.3,123.375
2020-07-11,2168.8333333333,1911.7,123.4083333333
2020-07-12,2192.1666666667,1916.1,123.4416666667
2020-07-13,2215.5,1920.5,123.475
2020-07-14,2187.5,1922.0,123.2
2020-07-15,2198.5,1936.0,122.975
2020-07-16,2188.0,1946.5,122.525
2020-07-17,2188.0,1948.1666666667,122.4
2020-07-18,2182.3333333333,1949.8333333333,122.1666666667
2020-07-19,2176.6666666667,1951.5,121.9333333333
2020-07-20,2171.0,1887.0,121.7
2020-07-21,2207.5,1913.0,121.05
2020-07-22,2202.0,1868.0,133.45
2020-07-23,2207.0,1874.0,150.05
2020-07-24,2193.5,1884.8333333333,154.5
2020-07-25,2199.1666666667,1895.6666666667,155.9416666667
2020-07-26,2204.8333333333,1906.5,157.3833333333
2020-07-27,2210.5,1925.0,158.825
2020-07-28,2206.0,1939.0,173.0
2020-07-29,2286.0,1936.0,187.475
2020-07-30,2275.0,1909.5,188.175
2020-07-31,2299.0,1904.5,188.05
2020-08-01,2294.6666666667,1899.5,188.025
2020-08-02,2290.3333333333,1894.5,188.0
2020-08-03,2286.0,1909.5,187.975
2020-08-04,2304.0,1949.5,187.65
2020-08-05,2370.0,2002.5,187.575
2020-08-06,2377.5,2002.375,187.425
2020-08-07,2393.0,2002.25,197.175
2020-08-08,2384.8333333333,2002.125,197.3666666667
2020-08-09,2376.6666666667,2002.0,197.5583333333
2020-08-10,2368.5,2019.0,197.75
2020-08-11,2371.0,1980.5,197.675
2020-08-12,2377.0,1940.5,212.75
2020-08-13,2362.5,1945.5,213.825
2020-08-14,2360.0,1962.1666666667,213.95
2020-08-15,2374.3333333333,1978.8333333333,216.0083333333
2020-08-16,2388.6666666667,1995.5,218.0666666667
2020-08-17,2403.0,2016.5,220.125
2020-08-18,2448.5,2016.0,224.75
2020-08-19,2468.5,1993.5,226.4
2020-08-20,2466.5,1957.0,225.725
2020-08-21,2450.0,1961.75,226.3
2020-08-22,2443.3333333333,1966.5,225.8916666667
2020-08-23,2436.6666666667,1971.25,225.4833333333
2020-08-24,2430.0,1976.0,225.075
2020-08-25,2462.0,1937.5,224.3
2020-08-26,2454.0,1916.0,224.1
2020-08-27,2455.0,1967.0,222.45
2020-08-28,2529.5,1973.8333333333,219.95
2020-08-29,2535.625,1980.6666666667,219.99375
2020-08-30,2541.75,1987.5,220.0375
2020-08-31,2547.875,2029.5,220.08125
2020-09-01,2554.0,2010.5,220.125
2020-09-02,2539.0,2000.5,220.15
2020-09-03,2487.5,2042.0,220.1
2020-09-04,2463.5,2033.0,220.05
2020-09-05,2461.0,2024.0,219.9916666667
2020-09-06,2458.5,2015.0,219.9333333333
2020-09-07,2456.0,2012.0,219.875
2020-09-08,2425.5,2012.0,219.775
2020-09-09,2386.5,2014.5,219.775
2020-09-10,2383.0,2003.0,219.725
2020-09-11,2428.5,1991.3333333333,219.7
2020-09-12,2437.1666666667,1979.6666666667,219.7
2020-09-13,2445.8333333333,1968.0,219.7
2020-09-14,2454.5,2018.5,219.7
2020-09-15,2503.5,2025.5,219.7
2020-09-16,2505.0,2043.0,219.625
2020-09-17,2466.5,2076.5,219.525
2020-09-18,2512.0,2073.3333333333,219.525
2020-09-19,2502.1666666667,2070.1666666667,219.4583333333
2020-09-20,2492.3333333333,2067.0,219.3916666667
2020-09-21,2482.5,2057.5,219.325
2020-09-22,2472.0,2022.5,219.3
2020-09-23,2422.0,2036.5,219.3
2020-09-24,2379.5,2067.5,221.3
2020-09-25,2365.0,2055.1666666667,220.35
2020-09-26,2374.6666666667,2042.8333333333,219.625
2020-09-27,2384.3333333333,2030.5,218.9
2020-09-28,2394.0,2067.0,218.175
2020-09-29,2418.0,2021.5,216.25
2020-09-30,2413.0,2049.0,214.125
2020-10-01,2365.0,2030.0,212.575
2020-10-02,2302.0,2036.0,214.55
2020-10-03,2300.6666666667,2042.0,215.275
2020-10-04,2299.3333333333,2048.0,216.0
2020-10-05,2298.0,2035.5,216.725
2020-10-06,2331.0,2107.0,218.775
2020-10-07,2357.5,2145.0,218.4
2020-10-08,2356.0,2156.5,217.975
2020-10-09,2415.5,2178.8333333333,217.625
2020-10-10,2423.1666666667,2201.1666666667,217.55
2020-10-11,2430.8333333333,2223.5,217.475
2020-10-12,2438.5,2198.5,217.4
2020-10-13,2428.0,2209.5,217.225
2020-10-14,2398.0,2198.0,218.0
2020-10-15,2397.0,2200.5,218.825
2020-10-16,2417.0,2194.6666666667,219.775
2020-10-17,2435.3333333333,2188.8333333333,219.9416666667
2020-10-18,2453.6666666667,2183.0,220.1083333333
2020-10-19,2472.0,2218.0,220.275
2020-10-20,2485.0,2213.5,220.325
2020-10-21,2547.0,2214.0,219.775
2020-10-22,2540.0,2202.0,219.575
2020-10-23,2565.5,2208.0,219.375
2020-10-24,2547.8333333333,2214.0,219.9083333333
2020-10-25,2530.1666666667,2220.0,220.4416666667
2020-10-26,2512.5,2215.0,220.975
2020-10-27,2538.5,2293.5,220.8
2020-10-28,2522.5,2284.0,220.475
2020-10-29,2503.0,2311.0,219.925
2020-10-30,2524.5,2306.5,219.925
2020-10-31,2525.0,2302.0,219.6833333333
2020-11-01,2525.5,2297.5,219.4416666667
2020-11-02,2526.0,2315.5,219.2
2020-11-03,2554.5,2381.5,218.65
2020-11-04,2547.5,2390.0,218.225
2020-11-05,2593.5,2410.0,217.8
2020-11-06,2614.5,2400.0,217.8
2020-11-07,2631.1666666667,2390.0,218.3
2020-11-08,2647.8333333333,2380.0,218.8
2020-11-09,2664.5,2388.5,219.3
2020-11-10,2617.5,2394.5,221.825
2020-11-11,2630.5,2382.5,221.625
2020-11-12,2593.0,2379.5,221.075
2020-11-13,2612.5,2394.1666666667,221.05
2020-11-14,2626.0,2408.8333333333,220.9833333333
2020-11-15,2639.5,2423.5,220.9166666667
2020-11-16,2653.0,2469.5,220.85
2020-11-17,2663.5,2486.0,220.475
2020-11-18,2732.5,2488.5,220.3
2020-11-19,2721.0,2474.5,220.275
2020-11-20,2787.0,2468.3333333333,222.675
2020-11-21,2776.6666666667,2462.1666666667,222.775
2020-11-22,2766.3333333333,2456.0,222.875
2020-11-23,2756.0,2490.0,222.975
2020-11-24,2745.0,2480.5,222.575
2020-11-25,2727.5,2482.0,222.3
2020-11-26,2754.5,2554.5,221.875
2020-11-27,2760.0,2560.25,221.325
2020-11-28,2776.5,2566.0,221.0916666667
2020-11-29,2793.0,2571.75,220.8583333333
2020-11-30,2809.5,2577.5,220.625
2020-12-01,2768.5,2564.5,220.5
2020-12-02,2725.0,2514.5,220.275
2020-12-03,2747.0,2498.0,219.95
2020-12-04,2748.5,2493.6666666667,219.325
2020-12-05,2742.0,2489.3333333333,219.1583333333
2020-12-06,2735.5,2485.0,218.9916666667
2020-12-07,2729.0,2453.5,218.825
2020-12-08,2762.5,2412.0,218.35
2020-12-09,2816.0,2409.5,217.15
2020-12-10,2810.0,2451.0,215.975
2020-12-11,2805.5,2459.5,214.875
2020-12-12,2802.0,2468.0,214.4416666667
2020-12-13,2798.5,2476.5,214.0083333333
2020-12-14,2795.0,2524.5,213.575
2020-12-15,2817.0,2526.0,213.425
2020-12-16,2818.0,2484.0,211.475
2020-12-17,2841.5,2530.0,211.15
2020-12-18,2835.0,2520.5,209.95
2020-12-19,2826.0,2511.0,209.4083333333
2020-12-20,2817.0,2501.5,208.8666666667
2020-12-21,2808.0,2490.0,208.325
2020-12-22,2789.0,2440.5,206.875
2020-12-23,2775.0,2391.5,206.225
2020-12-24,2817.0,2379.5,205.9
2020-12-25,2803.5,2388.8333333333,205.87
2020-12-26,2790.0,2398.1666666667,205.84
2020-12-27,2776.5,2407.5,205.81
2020-12-28,2763.0,2429.5,205.78
2020-12-29,2749.5,2426.5,205.75
2020-12-30,2749.0,2383.0,202.425
2020-12-31,2723.5,2317.5,202.225
2021-01-01,2736.375,2317.0,202.1875
2021-01-02,2749.25,2316.5,202.15
2021-01-03,2762.125,2316.0,202.1125
2021-01-04,2775.0,2351.5,202.075
2021-01-05,2785.0,2377.0,202.025
2021-01-06,2833.0,2373.0,201.9
2021-01-07,2838.0,2433.5,201.875
2021-01-08,2824.5,2441.0,201.375
2021-01-09,2804.5,2448.5,201.2916666667
2021-01-10,2784.5,2456.0,201.2083333333
2021-01-11,2764.5,2446.5,201.125
2021-01-12,2771.0,2416.5,200.1
2021-01-13,2751.5,2413.5,199.675
2021-01-14,2716.0,2434.5,199.175
2021-01-15,2698.5,2453.1666666667,198.7
2021-01-16,2687.1666666667,2471.8333333333,198.5083333333
2021-01-17,2675.8333333333,2490.5,198.3166666667
2021-01-18,2664.5,2504.5,198.125
2021-01-19,2652.0,2569.0,196.625
2021-01-20,2684.5,2557.0,194.2
2021-01-21,2707.5,2580.0,191.875
2021-01-22,2651.0,2562.1666666667,191.45
2021-01-23,2664.1666666667,2544.3333333333,190.8916666667
2021-01-24,2677.3333333333,2526.5,190.3333333333
2021-01-25,2690.5,2552.5,189.775
2021-01-26,2651.0,2534.0,235.025
2021-01-27,2585.0,2516.0,294.5
2021-01-28,2546.0,2536.5,293.8
2021-01-29,2565.0,2536.5,292.85
2021-01-30,2559.5,2536.5,292.4833333333
2021-01-31,2554.0,2536.5,292.1166666667
2021-02-01,2548.5,2569.5,291.75
2021-02-02,2539.0,2557.0,291.35
2021-02-03,2585.0,2604.5,290.9
2021-02-04,2600.0,2624.0,290.8
2021-02-05,2636.5,2641.6666666667,290.35
2021-02-06,2637.8333333333,2659.3333333333,290.1416666667
2021-02-07,2639.1666666667,2677.0,289.9333333333
2021-02-08,2640.5,2634.5,289.725
2021-02-09,2662.5,2647.5,289.325
2021-02-10,2702.0,2608.5,288.85
2021-02-11,2726.0,2626.0,287.05
2021-02-12,2793.5,2640.5,284.25
2021-02-13,2800.1666666667,2655.0,283.875
2021-02-14,2806.8333333333,2669.5,283.5
2021-02-15,2813.5,2674.5,283.125
2021-02-16,2819.0,2740.5,282.1
2021-02-17,2810.0,2726.5,281.35
2021-02-18,2837.0,2789.0,279.85
2021-02-19,2864.0,2782.0,276.525
2021-02-20,2872.5,2775.0,275.4083333333
2021-02-21,2881.0,2768.0,274.2916666667
2021-02-22,2889.5,2756.0,273.175
2021-02-23,2859.5,2744.5,271.95
2021-02-24,2822.5,2771.0,270.525
2021-02-25,2894.5,2776.5,270.475
2021-02-26,2821.0,2793.1666666667,269.775
2021-02-27,2810.1666666667,2809.8333333333,269.7583333333
2021-02-28,2799.3333333333,2826.5,269.7416666667
2021-03-01,2788.5,2787.5,269.725
2021-03-02,2820.0,2745.5,269.475
2021-03-03,2786.0,2768.0,269.2
2021-03-04,2734.5,2770.0,269.1
2021-03-05,2746.5,2765.6666666667,268.775
2021-03-06,2745.1666666667,2761.3333333333,268.675
2021-03-07,2743.8333333333,2757.0,268.575
2021-03-08,2742.5,2791.0,268.475
2021-03-09,2735.0,2845.0,268.275
2021-03-10,2750.0,2839.5,267.9
2021-03-11,2784.0,2838.0,267.675
2021-03-12,2797.5,2834.3333333333,267.175
2021-03-13,2803.3333333333,2830.6666666667,267.0416666667
2021-03-14,2809.1666666667,2827.0,266.9083333333
2021-03-15,2815.0,2848.5,266.775
2021-03-16,2802.5,2848.5,266.4
2021-03-17,2807.0,2870.0,266.0
2021-03-18,2801.5,2861.5,265.825
2021-03-19,2787.5,2852.6666666667,265.125
2021-03-20,2811.8333333333,2843.8333333333,264.875
2021-03-21,2836.1666666667,2835.0,264.625
2021-03-22,2860.5,2822.0,264.375
2021-03-23,2841.0,2803.5,263.375
2021-03-24,2813.5,2845.0,271.35
2021-03-25,2759.0,2830.4,271.225
2021-03-26,2808.0,2815.8,271.1
2021-03-27,2809.0,2801.2,271.0833333333
2021-03-28,2810.0,2786.6,271.0666666667
2021-03-29,2811.0,2772.0,271.05
2021-03-30,2822.0,2772.5,271.025
2021-03-31,2795.0,2745.0,270.85
2021-04-01,2765.5,2758.125,270.5
2021-04-02,2775.1,2771.25,270.13
2021-04-03,2784.7,2784.375,269.76
2021-04-04,2794.3,2797.5,269.39
2021-04-05,2803.9,2811.0,269.02
2021-04-06,2813.5,2858.5,268.65
2021-04-07,2807.0,2863.5,267.65
2021-04-08,2827.5,2849.0,267.65
2021-04-09,2807.0,2828.6666666667,267.65
2021-04-10,2791.0,2808.3333333333,272.4083333333
2021-04-11,2775.0,2788.0,277.1666666667
2021-04-12,2759.0,2792.0,281.925
2021-04-13,2754.5,2774.5,298.025
2021-04-14,2789.5,2737.0,296.975
2021-04-15,2809.5,2720.0,296.525
2021-04-16,2853.5,2708.6666666667,294.8
2021-04-17,2849.6666666667,2697.3333333333,294.5416666667
2021-04-18,2845.8333333333,2686.0,294.2833333333
2021-04-19,2842.0,2675.5,294.025
2021-04-20,2825.0,2710.0,293.625
2021-04-21,2793.5,2731.5,293.575
2021-04-22,2805.0,2672.5,293.55
2021-04-23,2802.5,2686.5,293.55
2021-04-24,2822.5,2700.5,293.4583333333
2021-04-25,2842.5,2714.5,293.3666666667
2021-04-26,2862.5,2673.0,293.275
2021-04-27,2889.0,2608.5,291.95
2021-04-28,2909.0,2570.0,291.95
2021-04-29,2928.0,2586.5,291.95
2021-04-30,2904.0,2582.1666666667,291.925
2021-05-01,2917.875,2577.8333333333,291.88125
2021-05-02,2931.75,2573.5,291.8375
2021-05-03,2945.625,2562.5,291.79375
2021-05-04,2959.5,2607.5,291.75
2021-05-05,2935.5,2621.0,291.425
2021-05-06,2920.0,2655.5,291.025
2021-05-07,2973.0,2657.5,290.8
2021-05-08,2994.5,2659.5,290.7
2021-05-09,3016.0,2661.5,290.6
2021-05-10,3037.5,2683.0,290.5
2021-05-11,3004.0,2722.0,288.7
2021-05-12,2984.5,2746.5,288.125
2021-05-13,2891.0,2807.0,287.55
2021-05-14,2924.0,2813.8333333333,287.15
2021-05-15,2934.0,2820.6666666667,287.0833333333
2021-05-16,2944.0,2827.5,287.0166666667
2021-05-17,2954.0,2837.5,286.95
2021-05-18,3063.5,2830.5,286.375
2021-05-19,2969.0,2859.5,285.65
2021-05-20,2945.5,2883.5,284.55
2021-05-21,2981.0,2890.8333333333,285.175
2021-05-22,2964.3333333333,2898.1666666667,286.2583333333
2021-05-23,2947.6666666667,2905.5,287.3416666667
2021-05-24,2931.0,2877.0,288.425
2021-05-25,2945.0,2835.0,287.725
2021-05-26,2983.5,2906.0,286.825
2021-05-27,2994.5,2836.5,286.425
2021-05-28,3039.5,2825.6666666667,284.25
2021-05-29,3040.375,2814.8333333333,283.575
2021-05-30,3041.25,2804.0,282.9
2021-05-31,3042.125,2835.0,282.225
2021-06-01,3043.0,2807.5,281.55
2021-06-02,3061.5,2751.5,276.025
2021-06-03,2977.5,2767.0,277.125
2021-06-04,2980.0,2766.3333333333,272.1
2021-06-05,2974.5,2765.6666666667,272.1
2021-06-06,2969.0,2765.0,272.1
2021-06-07,2963.5,2757.5,272.1
2021-06-08,2999.0,2773.0,270.35
2021-06-09,2996.5,2810.0,269.65
2021-06-10,2965.5,2824.0,268.65
2021-06-11,3011.0,2827.1666666667,267.75
2021-06-12,3021.6666666667,2830.3333333333,267.7166666667
2021-06-13,3032.3333333333,2833.5,267.6833333333
2021-06-14,3043.0,2822.5,267.65
2021-06-15,2986.5,2824.5,267.425
2021-06-16,2972.5,2814.5,265.375
2021-06-17,2962.0,2798.0,263.45
2021-06-18,2873.0,2823.0,261.325
2021-06-19,2859.3333333333,2848.0,261.0666666667
2021-06-20,2845.6666666667,2873.0,260.8083333333
2021-06-21,2832.0,2855.0,260.55
2021-06-22,2841.0,2826.0,259.975
2021-06-23,2869.0,2772.0,258.6
2021-06-24,2896.0,2819.0,258.0
2021-06-25,2876.5,2820.5,257.45
2021-06-26,2878.6666666667,2822.0,256.8583333333
2021-06-27,2880.8333333333,2823.5,256.2666666667
2021-06-28,2883.0,2833.0,255.675
2021-06-29,2924.0,2807.5,254.675
2021-06-30,2945.5,2781.5,254.025
2021-07-01,2936.5,2791.8,253.6
2021-07-02,2917.0,2802.1,253.075
2021-07-03,2924.0,2812.4,252.8166666667
2021-07-04,2931.0,2822.7,252.5583333333
2021-07-05,2938.0,2833.0,252.3
2021-07-06,2949.5,2827.5,252.125
2021-07-07,2944.0,2849.0,251.575
2021-07-08,2912.0,2828.0,251.3
2021-07-09,2955.0,2812.8333333333,251.2
2021-07-10,2943.1666666667,2797.6666666667,251.1583333333
2021-07-11,2931.3333333333,2782.5,251.1166666667
2021-07-12,2919.5,2776.0,251.075
2021-07-13,2919.5,2811.5,249.575
2021-07-14,2927.5,2833.0,249.125
2021-07-15,2932.5,2876.0,248.925
2021-07-16,2966.0,2872.1666666667,248.725
2021-07-17,2956.3333333333,2868.3333333333,248.6666666667
2021-07-18,2946.6666666667,2864.5,248.6083333333
2021-07-19,2937.0,2848.0,248.55
2021-07-20,2935.5,2813.5,247.875
2021-07-21,2922.5,2822.0,247.625
2021-07-22,2920.5,2818.0,247.475
2021-07-23,2944.0,2837.8333333333,247.3
2021-07-24,2944.6666666667,2857.6666666667,247.2666666667
2021-07-25,2945.3333333333,2877.5,247.2333333333
2021-07-26,2946.0,2905.5,247.2
2021-07-27,2948.0,2926.0,247.0
2021-07-28,2951.5,2945.0,246.95
2021-07-29,2984.5,2918.0,246.775
2021-07-30,3039.0,2931.125,245.125
2021-07-31,3040.3333333333,2944.25,245.0916666667
2021-08-01,3041.6666666667,2957.375,245.0583333333
2021-08-02,3043.0,2970.5,245.025
2021-08-03,2970.5,2952.0,244.95
2021-08-04,2975.0,2933.0,244.5
2021-08-05,2984.5,2984.5,244.325
2021-08-06,3006.0,3007.1666666667,249.025
2021-08-07,2989.6666666667,3029.8333333333,248.85
2021-08-08,2973.3333333333,3052.5,248.675
2021-08-09,2957.0,3019.5,248.5
2021-08-10,2978.5,2998.5,248.25
2021-08-11,3018.5,2904.0,246.525
2021-08-12,3016.5,2940.5,242.725
2021-08-13,3007.0,2951.6666666667,239.7
2021-08-14,3008.6666666667,2962.8333333333,238.4
2021-08-15,3010.3333333333,2974.0,237.1
2021-08-16,3012.0,3085.0,235.8
2021-08-17,3002.5,2987.5,232.1
2021-08-18,2998.0,2961.5,231.225
2021-08-19,2939.5,2997.0,228.35
2021-08-20,2948.5,2978.5,232.6
2021-08-21,2946.3333333333,2960.0,234.7666666667
2021-08-22,2944.1666666667,2941.5,236.9333333333
2021-08-23,2942.0,2958.0,239.1
2021-08-24,2965.0,2998.5,239.3
2021-08-25,3032.0,3013.0,239.525
2021-08-26,2990.0,3053.5,239.65
2021-08-27,2983.5,3055.25,238.275
2021-08-28,2987.0,3057.0,237.975
2021-08-29,2990.5,3058.75,237.675
2021-08-30,2994.0,3060.5,237.375
2021-08-31,2997.5,3082.5,237.075
2021-09-01,2977.5,2996.5,236.425
2021-09-02,2987.5,2998.5,236.425
2021-09-03,2984.5,2994.1666666667,236.225
2021-09-04,2992.3333333333,2989.8333333333,236.075
2021-09-05,3000.1666666667,2985.5,235.925
2021-09-06,3008.0,3017.0,235.775
2021-09-07,3020.0,3017.0,233.1
2021-09-08,3052.0,2986.5,231.4
2021-09-09,3072.0,3027.5,229.25
2021-09-10,3089.0,3037.6666666667,226.9
2021-09-11,3083.5,3047.8333333333,228.3166666667
2021-09-12,3078.0,3058.0,229.7333333333
2021-09-13,3072.5,3002.0,231.15
2021-09-14,3015.0,2983.0,229.7
2021-09-15,3052.0,2977.5,228.8
2021-09-16,3064.0,2886.5,227.55
2021-09-17,3110.0,2872.3333333333,225.575
2021-09-18,3079.3333333333,2858.1666666667,225.0333333333
2021-09-19,3048.6666666667,2844.0,224.4916666667
2021-09-20,3018.0,2853.0,223.95
2021-09-21,3003.0,2883.5,222.475
2021-09-22,3019.0,2908.5,221.0
2021-09-23,3044.0,2896.5,218.9
2021-09-24,3110.0,2897.1666666667,217.175
2021-09-25,3104.3333333333,2897.8333333333,216.5333333333
2021-09-26,3098.6666666667,2898.5,215.8916666667
2021-09-27,3093.0,2929.5,215.25
2021-09-28,3071.0,2948.5,214.325
2021-09-29,3047.5,2949.5,212.575
2021-09-30,3015.0,2932.0,208.875
2021-10-01,2999.0,2939.6666666667,205.75
2021-10-02,3003.6666666667,2947.3333333333,204.9833333333
2021-10-03,3008.3333333333,2955.0,204.2166666667
2021-10-04,3013.0,2967.0,203.45
2021-10-05,3011.5,2962.0,201.625
2021-10-06,3015.0,2927.0,199.475
2021-10-07,3025.0,2973.0,198.55
2021-10-08,3098.0,2960.6666666667,197.35
2021-10-09,3131.3333333333,2948.3333333333,196.1833333333
2021-10-10,3164.6666666667,2936.0,195.0166666667
2021-10-11,3198.0,2934.0,193.85
2021-10-12,3248.0,2944.0,191.5
2021-10-13,3410.0,2948.5,191.075
2021-10-14,3552.0,2980.0,189.6
2021-10-15,3795.0,2971.3333333333,188.65
2021-10-16,3801.6666666667,2962.6666666667,188.0666666667
2021-10-17,3808.3333333333,2954.0,187.4833333333
2021-10-18,3815.0,2954.5,186.9
2021-10-19,3707.0,2942.5,201.7
2021-10-20,3584.0,2940.0,200.95
2021-10-21,3585.0,2961.0,199.925
2021-10-22,3495.0,2961.8333333333,198.275
2021-10-23,3500.1666666667,2962.6666666667,198.725
2021-10-24,3505.3333333333,2963.5,199.175
2021-10-25,3510.5,2962.0,199.625
2021-10-26,3456.0,2965.5,198.025
2021-10-27,3385.5,2994.0,196.625
2021-10-28,3415.0,3033.5,197.725
2021-10-29,3455.5,3038.1666666667,197.4
2021-10-30,3447.0,3042.8333333333,197.2
2021-10-31,3438.5,3047.5,197.0
2021-11-01,3430.0,2977.0,196.8
2021-11-02,3394.5,2983.0,196.0
2021-11-03,3371.0,2990.0,194.7
2021-11-04,3342.0,3010.5,193.55
2021-11-05,3229.5,2995.1666666667,192.75
2021-11-06,3244.5,2979.8333333333,192.4
2021-11-07,3259.5,2964.5,192.05
2021-11-08,3274.5,2986.5,191.7
2021-11-09,3338.0,3027.5,190.125
2021-11-10,3305.0,3025.5,187.45
2021-11-11,3315.0,3015.0,184.275
2021-11-12,3270.0,3016.0,183.275
2021-11-13,3268.6666666667,3017.0,183.1
2021-11-14,3267.3333333333,3018.0,182.925
2021-11-15,3266.0,3013.0,182.75
2021-11-16,3213.0,2994.5,182.45
2021-11-17,3250.0,2932.5,181.175
2021-11-18,3202.0,2950.5,179.375
2021-11-19,3215.0,2949.5,177.4
2021-11-20,3235.6666666667,2948.5,176.6083333333
2021-11-21,3256.3333333333,2947.5,175.8166666667
2021-11-22,3277.0,2981.0,175.025
2021-11-23,3422.0,3043.5,171.425
2021-11-24,3429.5,2996.0,167.875
2021-11-25,3432.0,2995.5,165.225
2021-11-26,3331.0,2998.375,163.275
2021-11-27,3329.0,3001.25,162.6666666667
2021-11-28,3327.0,3004.125,162.0583333333
2021-11-29,3325.0,3007.0,161.45
2021-11-30,3348.5,2993.5,158.975
2021-12-01,3296.0,2996.0,157.15
2021-12-02,3294.0,2996.5,155.125
2021-12-03,3324.0,3004.0,153.35
2021-12-04,3290.8333333333,3011.5,153.1166666667
2021-12-05,3257.6666666667,3019.0,152.8833333333
2021-12-06,3224.5,3031.0,152.65
2021-12-07,3287.5,3064.0,152.1
2021-12-08,3334.0,3084.0,150.675
2021-12-09,3351.0,3102.0,150.4
2021-12-10,3332.0,3096.6666666667,164.425
2021-12-11,3342.6666666667,3091.3333333333,173.25
2021-12-12,3353.3333333333,3086.0,182.075
2021-12-13,3364.0,3024.0,190.9
2021-12-14,3342.0,3067.0,209.175
2021-12-15,3270.0,3075.0,207.575
2021-12-16,3395.0,3122.0,206.825
2021-12-17,3430.0,3091.1666666667,205.525
2021-12-18,3420.1666666667,3060.3333333333,205.2333333333
2021-12-19,3410.3333333333,3029.5,204.9416666667
2021-12-20,3400.5,3020.0,204.65
2021-12-21,3445.0,3037.0,204.225
2021-12-22,3545.0,3057.0,203.9
2021-12-23,3569.0,3107.0,203.4
2021-12-24,3581.0,3104.6666666667,203.225
2021-12-25,3574.8,3102.3333333333,203.175
2021-12-26,3568.6,3100.0,203.125
2021-12-27,3562.4,3081.0,203.075
2021-12-28,3556.2,3059.0,203.025
2021-12-29,3550.0,3026.0,202.975
2021-12-30,3601.0,3008.0,199.75
2021-12-31,3630.0,3013.3333333333,199.575
2022-01-01,3623.0,3018.6666666667,199.5125
2022-01-02,3616.0,3024.0,199.45
2022-01-03,3609.0,3024.0,199.3875
2022-01-04,3602.0,3026.0,199.325
2022-01-05,3660.0,3035.0,197.925
2022-01-06,3590.0,3112.0,196.15
2022-01-07,3602.5,3139.6666666667,193.875
2022-01-08,3593.8333333333,3167.3333333333,193.4583333333
2022-01-09,3585.1666666667,3195.0,193.0416666667
2022-01-10,3576.5,3246.0,192.625
2022-01-11,3540.0,3369.5,190.325
2022-01-12,3582.0,3501.0,187.925
2022-01-13,3575.0,3757.0,184.95
2022-01-14,3560.0,3755.6666666667,183.675
2022-01-15,3551.6666666667,3754.3333333333,182.9333333333
2022-01-16,3543.3333333333,3753.0,182.1916666667
2022-01-17,3535.0,3685.5,181.45
2022-01-18,3544.0,3565.5,179.95
2022-01-19,3602.0,3544.0,175.525
