,date,close,volume
2309,2014-07-03,3.2795,90.0
2310,2014-07-02,3.265,51.689
2311,2014-07-01,3.204,34.523
2312,2014-06-30,3.2035,42.226
2313,2014-06-27,3.168,39.626
2314,2014-06-26,3.172,38.346
2315,2014-06-25,3.166,36.022
2316,2014-06-24,3.145,26.301
2317,2014-06-23,3.142,29.627
2318,2014-06-20,3.113,19.028
2319,2014-06-19,3.0755,14.147
2320,2014-06-18,3.061,12.98
2321,2014-06-17,3.058,10.564
2322,2014-06-16,3.044,13.976
2323,2014-06-13,3.0295,40.27
2324,2014-06-12,3.0155,56.044
2325,2014-06-11,3.0405,51.282
2326,2014-06-10,3.053,44.983
2327,2014-06-09,3.0435,56.873
2328,2014-06-06,3.051,69.748
2329,2014-06-05,3.0905,44.014
2330,2014-06-04,3.093,49.294
2331,2014-06-03,3.137,35.543
2332,2014-06-02,3.1705,30.206
2333,2014-05-30,3.1235,37.689
2334,2014-05-29,3.1445,34.45
2335,2014-05-28,3.1735,27.626
2336,2014-05-27,3.1775,34.472
2337,2014-05-26,3.1675,0.0
2338,2014-05-23,3.1675,28.009
2339,2014-05-22,3.142,41.256
2340,2014-05-21,3.123,39.44
2341,2014-05-20,3.145,34.409
2342,2014-05-19,3.167,32.725
2343,2014-05-16,3.147,33.982
2344,2014-05-15,3.1445,38.176
2345,2014-05-14,3.16,42.892
2346,2014-05-13,3.1355,38.583
2347,2014-05-12,3.1495,53.984
2348,2014-05-09,3.083,37.452
2349,2014-05-08,3.0625,37.165
2350,2014-05-07,3.0325,39.099
2351,2014-05-06,3.057,24.352
2352,2014-05-05,3.0535,18.345
2353,2014-05-02,3.07,35.757
2354,2014-05-01,3.0215,28.291
2355,2014-04-30,3.0275,47.741
2356,2014-04-29,3.073,38.852
2357,2014-04-28,3.093,35.671
2358,2014-04-25,3.093,24.814
2359,2014-04-24,3.088,31.748
2360,2014-04-23,3.0395,27.252
2361,2014-04-22,3.034,21.002
2362,2014-04-21,3.0285,7.371
2363,2014-04-18,3.034,0.0
2364,2014-04-17,3.034,11.056
2365,2014-04-16,3.0155,21.689
2366,2014-04-15,2.983,26.82
2367,2014-04-14,3.0365,9.226
2368,2014-04-11,3.0415,66.551
2369,2014-04-10,3.045,47.202
2370,2014-04-09,3.037,54.939
2371,2014-04-08,3.051,45.915
2372,2014-04-07,3.0395,49.042
2373,2014-04-04,3.0225,39.447
2374,2014-04-03,3.027,41.756
2375,2014-04-02,3.0455,48.426
2376,2014-04-01,3.0345,30.413
2377,2014-03-31,3.0255,38.665
2378,2014-03-28,3.0415,46.965
2379,2014-03-27,2.993,40.831
2380,2014-03-26,2.9655,44.661
2381,2014-03-25,3.0055,61.345
2382,2014-03-24,2.9455,42.694
2383,2014-03-21,2.9505,43.979
2384,2014-03-20,2.9285,64.042
2385,2014-03-19,2.987,106.723
2386,2014-03-18,2.9515,47.717
2387,2014-03-17,2.952,50.104
2388,2014-03-14,2.9505,45.876
2389,2014-03-13,2.923,58.913
2390,2014-03-12,2.962,92.386
2391,2014-03-11,2.952,81.427
2392,2014-03-10,3.0315,76.248
2393,2014-03-07,3.0825,91.913
2394,2014-03-06,3.218,30.98
2395,2014-03-05,3.2025,34.677
2396,2014-03-04,3.2145,49.245
2397,2014-03-03,3.172,44.893
2398,2014-02-28,3.1875,42.521
2399,2014-02-27,3.201,48.835
2400,2014-02-26,3.2155,33.398
2401,2014-02-25,3.227,22.961
2402,2014-02-24,3.24,24.107
2403,2014-02-21,3.26,22.506
2404,2014-02-20,3.261,20.153
2405,2014-02-19,3.2855,43.34
2406,2014-02-18,3.2855,60.727
2407,2014-02-17,3.2645,0.0
2408,2014-02-14,3.2645,33.397
2409,2014-02-13,3.25,52.625
2410,2014-02-12,3.256,52.146
2411,2014-02-11,3.215,44.669
2412,2014-02-10,3.2245,36.937
2413,2014-02-07,3.236,42.17
2414,2014-02-06,3.229,41.766
2415,2014-02-05,3.1885,31.582
2416,2014-02-04,3.192,36.943
2417,2014-02-03,3.1835,33.503
2418,2014-01-31,3.197,39.612
2419,2014-01-30,3.2265,45.501
2420,2014-01-29,3.2405,37.81
2421,2014-01-28,3.253,36.633
2422,2014-01-27,3.259,43.13
2423,2014-01-24,3.2715,47.757
2424,2014-01-23,3.2855,65.415
2425,2014-01-22,3.337,29.312
2426,2014-01-21,3.351,52.06
2427,2014-01-20,3.3445,0.0
2428,2014-01-17,3.3445,29.606
2429,2014-01-16,3.3425,36.531
2430,2014-01-15,3.358,46.959
2431,2014-01-14,3.336,29.201
2432,2014-01-13,3.3465,42.509
2433,2014-01-10,3.3415,45.936
2434,2014-01-09,3.299,54.294
2435,2014-01-08,3.3425,36.602
2436,2014-01-07,3.3595,33.186
2437,2014-01-06,3.3595,37.252
2438,2014-01-03,3.3815,35.012
2439,2014-01-02,3.3815,41.482
2440,2014-01-01,3.3965,0.0
2441,2013-12-31,3.3965,25.521
2442,2013-12-30,3.3825,22.95
2443,2013-12-27,3.385,36.407
2444,2013-12-26,3.3985,17.466
2445,2013-12-25,3.374,0.0
2446,2013-12-24,3.374,29.308
2447,2013-12-23,3.3075,24.162
2448,2013-12-20,3.308,32.863
2449,2013-12-19,3.2955,40.117
2450,2013-12-18,3.319,38.641
2451,2013-12-17,3.3215,34.68
2452,2013-12-16,3.3295,38.238
2453,2013-12-13,3.312,40.429
2454,2013-12-12,3.2955,52.708
2455,2013-12-11,3.295,56.244
2456,2013-12-10,3.2665,45.129
2457,2013-12-09,3.258,28.79
2458,2013-12-06,3.2485,45.752
2459,2013-12-05,3.2295,37.203
2460,2013-12-04,3.249,71.864
2461,2013-12-03,3.1675,29.787
2462,2013-12-02,3.1825,41.919
2463,2013-11-29,3.205,4.0
2464,2013-11-28,3.1905,0.0
2465,2013-11-27,3.1905,45.867
2466,2013-11-26,3.219,33.189
2467,2013-11-25,3.23,26.253
2468,2013-11-22,3.2185,28.001
2469,2013-11-21,3.199,19.164
2470,2013-11-20,3.1685,12.57
2471,2013-11-19,3.166,22.771
2472,2013-11-18,3.1605,13.709
2473,2013-11-15,3.182,11.056
2474,2013-11-14,3.172,15.435
2475,2013-11-13,3.1595,76.505
2476,2013-11-12,3.234,49.499
2477,2013-11-11,3.2595,36.452
2478,2013-11-08,3.254,56.521
2479,2013-11-07,3.2485,55.91
2480,2013-11-06,3.237,50.124
2481,2013-11-05,3.2585,42.214
2482,2013-11-04,3.253,53.825
2483,2013-11-01,3.2985,41.135
2484,2013-10-31,3.3005,54.602
2485,2013-10-30,3.3255,0.0
2486,2013-10-29,3.278,45.939
2487,2013-10-28,3.269,30.87
2488,2013-10-25,3.269,47.458
2489,2013-10-24,3.2635,49.341
2490,2013-10-23,3.2675,61.867
2491,2013-10-22,3.3355,58.593
2492,2013-10-21,3.3035,25.886
2493,2013-10-18,3.299,40.623
2494,2013-10-17,3.297,45.816
2495,2013-10-16,3.308,56.62
2496,2013-10-15,3.3075,35.715
2497,2013-10-14,3.303,48.167
2498,2013-10-11,3.269,47.895
2499,2013-10-10,3.2485,52.624
2500,2013-10-09,3.231,63.64
2501,2013-10-08,3.2925,41.666
2502,2013-10-07,3.2965,35.968
2503,2013-10-04,3.301,37.465
2504,2013-10-03,3.2685,35.518
2505,2013-10-02,3.316,43.515
2506,2013-10-01,3.274,50.614
2507,2013-09-30,3.323,37.329
2508,2013-09-27,3.3295,33.94
2509,2013-09-26,3.307,40.841
2510,2013-09-25,3.272,29.457
2511,2013-09-24,3.2565,38.431
2512,2013-09-23,3.2985,44.137
2513,2013-09-20,3.3205,40.372
2514,2013-09-19,3.347,42.423
2515,2013-09-18,3.2785,50.19
2516,2013-09-17,3.223,33.58
2517,2013-09-16,3.222,41.387
2518,2013-09-13,3.2035,37.018
