index,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
2020-03-26,4775.5,6240.0,224.375
2020-03-27,4774.0,6231.6666666667,223.725
2020-03-28,4770.3333333333,6223.3333333333,223.45
2020-03-29,4766.6666666667,6215.0,223.175
2020-03-30,4763.0,6183.0,222.9
2020-03-31,4797.0,6187.5,222.225
2020-04-01,4772.0,6192.0,221.2
2020-04-02,4821.5,6105.0,219.925
2020-04-03,4863.5,6109.8333333333,218.525
2020-04-04,4864.6666666667,6114.6666666667,218.175
2020-04-05,4865.8333333333,6119.5,217.825
2020-04-06,4867.0,6159.0,217.475
2020-04-07,5067.5,6175.0,216.5
2020-04-08,4976.0,6186.0,259.85
2020-04-09,4963.5,6184.0,260.275
2020-04-10,4994.6,6189.6666666667,260.175
2020-04-11,5025.7,6195.3333333333,260.075
2020-04-12,5056.8,6201.0,259.975
2020-04-13,5087.9,6280.0,259.875
2020-04-14,5119.0,6270.0,259.775
2020-04-15,5054.5,6330.0,261.225
2020-04-16,5098.5,6306.0,260.825
2020-04-17,5175.5,6294.3333333333,265.425
2020-04-18,5173.5,6282.6666666667,264.8666666667
2020-04-19,5171.5,6271.0,264.3083333333
2020-04-20,5169.5,6186.0,263.75
2020-04-21,4994.5,6139.0,264.725
2020-04-22,5034.0,6082.0,264.525
2020-04-23,5120.5,5996.0,263.425
2020-04-24,5118.0,5933.6666666667,262.6
2020-04-25,5133.8333333333,5871.3333333333,261.225
2020-04-26,5149.6666666667,5809.0,259.85
2020-04-27,5165.5,5746.0,258.475
2020-04-28,5169.5,5723.0,256.15
2020-04-29,5184.0,5635.0,256.1
2020-04-30,5231.0,5588.0,253.7
2020-05-01,5061.0,5592.6666666667,251.475
2020-05-02,5060.0,5597.3333333333,251.4583333333
2020-05-03,5059.0,5602.0,251.4416666667
2020-05-04,5058.0,5666.0,251.425
2020-05-05,5111.5,5735.0,245.35
2020-05-06,5199.5,5740.0,245.1
2020-05-07,5227.5,5670.0,243.7
2020-05-08,5228.375,5669.3333333333,243.19375
2020-05-09,5229.25,5668.6666666667,242.6875
2020-05-10,5230.125,5668.0,242.18125
2020-05-11,5231.0,5714.0,241.675
2020-05-12,5234.0,5764.0,229.75
2020-05-13,5212.5,5740.0,227.025
2020-05-14,5155.5,5753.0,282.675
2020-05-15,5165.0,5772.3333333333,278.75
2020-05-16,5193.1666666667,5791.6666666667,277.9583333333
2020-05-17,5221.3333333333,5811.0,277.1666666667
2020-05-18,5249.5,5758.0,276.375
2020-05-19,5314.0,5770.0,274.225
2020-05-20,5333.0,5746.0,273.175
2020-05-21,5387.0,5727.0,272.325
2020-05-22,5242.5,5711.6666666667,271.775
2020-05-23,5267.25,5696.3333333333,271.5625
2020-05-24,5292.0,5681.0,271.35
2020-05-25,5316.75,5687.0,271.1375
2020-05-26,5341.5,5639.5,270.925
2020-05-27,5308.5,5640.0,265.375
2020-05-28,5278.5,5597.0,264.425
2020-05-29,5332.5,5617.0,261.8
2020-05-30,5347.1666666667,5637.0,259.775
2020-05-31,5361.8333333333,5657.0,257.75
2020-06-01,5376.5,5689.0,255.725
2020-06-02,5463.0,5718.0,254.275
2020-06-03,5499.0,5688.0,252.375
2020-06-04,5452.5,5640.0,248.275
2020-06-05,5588.0,5591.6666666667,243.75
2020-06-06,5611.6666666667,5543.3333333333,241.8
2020-06-07,5635.3333333333,5495.0,239.85
2020-06-08,5659.0,5608.5,237.9
2020-06-09,5680.5,5562.0,236.575
2020-06-10,5801.0,5400.0,233.475
2020-06-11,5801.5,5548.0,231.6
2020-06-12,5785.5,5439.0,234.55
2020-06-13,5739.0,5330.0,238.7
2020-06-14,5692.5,5221.0,242.85
2020-06-15,5646.0,5218.0,247.0
2020-06-16,5759.5,4881.0,248.475
2020-06-17,5734.0,4690.0,244.7
2020-06-18,5799.0,4868.0,243.25
2020-06-19,5835.5,4787.5,236.6
2020-06-20,5832.0,4707.0,235.5333333333
2020-06-21,5828.5,4626.5,234.4666666667
2020-06-22,5825.0,4797.5,233.4
2020-06-23,5895.0,4766.5,228.45
2020-06-24,5871.0,4789.5,226.05
2020-06-25,5880.5,4785.5,225.65
2020-06-26,5985.5,4781.3333333333,221.675
2020-06-27,5976.0,4777.1666666667,220.9833333333
2020-06-28,5966.5,4773.0,220.2916666667
2020-06-29,5957.0,4811.5,219.6
2020-06-30,6038.0,4787.0,216.6
2020-07-01,6016.5,4840.5,213.325
2020-07-02,6080.0,4880.5,210.7
2020-07-03,6022.5,4880.6666666667,206.375
2020-07-04,6052.3333333333,4880.8333333333,206.375
2020-07-05,6082.1666666667,4881.0,206.375
2020-07-06,6112.0,5085.5,206.375
2020-07-07,6086.0,5000.5,195.825
2020-07-08,6194.0,4992.5,192.025
2020-07-09,6339.5,5024.0,185.2
2020-07-10,6322.5,5055.5,181.075
2020-07-11,6396.6666666667,5087.0,179.5
2020-07-12,6470.8333333333,5118.5,177.925
2020-07-13,6545.0,5150.0,176.35
2020-07-14,6489.5,5085.5,168.225
2020-07-15,6507.0,5121.5,166.45
2020-07-16,6385.0,5193.5,159.8
2020-07-17,6454.5,5192.3333333333,157.35
2020-07-18,6441.8333333333,5191.1666666667,155.2583333333
2020-07-19,6429.1666666667,5190.0,153.1666666667
2020-07-20,6416.5,5029.5,151.075
2020-07-21,6513.0,5061.5,146.3
2020-07-22,6527.0,5147.5,145.05
2020-07-23,6533.5,5142.0,143.8
2020-07-24,6412.5,5158.0,141.725
2020-07-25,6416.8333333333,5174.0,140.4916666667
2020-07-26,6421.1666666667,5190.0,139.2583333333
2020-07-27,6425.5,5197.5,138.025
2020-07-28,6399.5,5215.0,134.025
2020-07-29,6475.0,5258.5,131.9
2020-07-30,6433.5,5090.5,129.225
2020-07-31,6446.5,5089.0,128.125
2020-08-01,6444.6666666667,5087.5,127.6416666667
2020-08-02,6442.8333333333,5086.0,127.1583333333
2020-08-03,6441.0,5142.5,126.675
2020-08-04,6440.0,5228.0,125.15
2020-08-05,6525.5,5257.0,122.45
2020-08-06,6453.5,5259.25,120.95
2020-08-07,6437.0,5261.5,117.95
2020-08-08,6412.3333333333,5263.75,116.7583333333
2020-08-09,6387.6666666667,5266.0,115.5666666667
2020-08-10,6363.0,5263.5,114.375
2020-08-11,6356.5,5245.0,114.625
2020-08-12,6379.0,5186.5,114.575
2020-08-13,6380.0,5194.5,113.875
2020-08-14,6342.5,5222.1666666667,113.2
2020-08-15,6374.8333333333,5249.8333333333,112.1333333333
2020-08-16,6407.1666666667,5277.5,111.0666666667
2020-08-17,6439.5,5343.5,110.0
2020-08-18,6492.5,5360.5,107.525
2020-08-19,6667.0,5413.5,106.225
2020-08-20,6594.5,5272.0,104.425
2020-08-21,6564.5,5297.75,103.475
2020-08-22,6569.5,5323.5,101.6166666667
2020-08-23,6574.5,5349.25,99.7583333333
2020-08-24,6579.5,5375.0,97.9
2020-08-25,6544.5,5342.5,95.525
2020-08-26,6603.5,5306.5,92.025
2020-08-27,6602.5,5357.0,90.775
2020-08-28,6728.0,5372.6666666667,89.35
2020-08-29,6743.125,5388.3333333333,89.075
2020-08-30,6758.25,5404.0,88.8
2020-08-31,6773.375,5487.5,88.525
2020-09-01,6788.5,5522.0,88.25
2020-09-02,6719.0,5478.5,84.975
2020-09-03,6613.0,5607.0,84.65
2020-09-04,6678.0,5630.8333333333,82.45
2020-09-05,6715.5,5654.6666666667,80.8166666667
2020-09-06,6753.0,5678.5,79.1833333333
2020-09-07,6790.5,5704.0,77.55
2020-09-08,6767.5,5822.0,76.55
2020-09-09,6709.0,5825.0,73.425
2020-09-10,6710.5,5809.0,75.975
2020-09-11,6757.5,5763.8333333333,75.55
2020-09-12,6767.6666666667,5718.6666666667,75.325
2020-09-13,6777.8333333333,5673.5,75.1
2020-09-14,6788.0,5787.5,74.875
2020-09-15,6813.5,5763.0,78.55
2020-09-16,6776.0,5825.0,78.9
2020-09-17,6761.0,5855.0,78.75
2020-09-18,6833.5,5852.0,78.9
2020-09-19,6834.6666666667,5849.0,78.7416666667
2020-09-20,6835.8333333333,5846.0,78.5833333333
2020-09-21,6837.0,5909.0,78.425
2020-09-22,6810.0,5882.5,78.3
2020-09-23,6725.5,5888.0,77.275
2020-09-24,6538.5,5984.5,76.325
2020-09-25,6529.0,5978.5,73.625
2020-09-26,6543.1666666667,5972.5,83.4583333333
2020-09-27,6557.3333333333,5966.5,93.2916666667
2020-09-28,6571.5,6043.5,103.125
2020-09-29,6546.0,6023.5,136.325
2020-09-30,6610.0,6083.0,165.6
2020-10-01,6614.0,6021.0,163.125
2020-10-02,6409.5,6049.0,161.975
2020-10-03,6442.1666666667,6077.0,161.6083333333
2020-10-04,6474.8333333333,6105.0,161.2416666667
2020-10-05,6507.5,6089.0,160.875
2020-10-06,6509.0,6197.5,156.125
2020-10-07,6525.0,6339.5,155.4
2020-10-08,6611.5,6320.0,154.75
2020-10-09,6740.5,6392.3333333333,153.925
2020-10-10,6750.0,6464.6666666667,153.6083333333
2020-10-11,6759.5,6537.0,153.2916666667
2020-10-12,6769.0,6491.0,152.975
2020-10-13,6699.5,6510.0,153.2
2020-10-14,6702.0,6384.0,169.925
2020-10-15,6683.5,6447.0,168.875
2020-10-16,6728.0,6434.8333333333,184.85
2020-10-17,6737.0,6422.6666666667,184.5333333333
2020-10-18,6746.0,6410.5,184.2166666667
2020-10-19,6755.0,6505.0,183.9
2020-10-20,6814.0,6506.0,183.175
2020-10-21,6953.0,6510.5,181.65
2020-10-22,6886.0,6389.5,180.625
2020-10-23,6879.5,6399.6666666667,180.3
2020-10-24,6855.0,6409.8333333333,179.775
2020-10-25,6830.5,6420.0,179.25
2020-10-26,6806.0,6393.0,178.725
2020-10-27,6787.5,6468.0,177.075
2020-10-28,6694.5,6428.0,174.9
2020-10-29,6692.0,6439.5,172.625
2020-10-30,6694.5,6438.0,171.3
2020-10-31,6700.5,6436.5,170.7333333333
2020-11-01,6706.5,6435.0,170.1666666667
2020-11-02,6712.5,6435.0,169.6
2020-11-03,6791.5,6523.0,169.4
2020-11-04,6748.0,6450.5,176.65
2020-11-05,6798.0,6428.5,174.05
2020-11-06,6938.5,6406.1666666667,172.45
2020-11-07,6970.3333333333,6383.8333333333,172.0083333333
2020-11-08,7002.1666666667,6361.5,171.5666666667
2020-11-09,7034.0,6361.0,171.125
2020-11-10,6865.5,6380.5,169.575
2020-11-11,6912.5,6373.5,167.825
2020-11-12,6904.0,6334.0,166.2
2020-11-13,6926.0,6365.3333333333,165.2
2020-11-14,6988.3333333333,6396.6666666667,164.475
2020-11-15,7050.6666666667,6428.0,163.75
2020-11-16,7113.0,6486.5,163.025
2020-11-17,7050.0,6648.0,161.7
2020-11-18,7083.0,6584.5,160.2
2020-11-19,7028.0,6542.0,159.475
2020-11-20,7178.5,6547.8333333333,157.35
2020-11-21,7190.8333333333,6553.6666666667,156.925
2020-11-22,7203.1666666667,6559.5,156.5
2020-11-23,7215.5,6525.0,156.075
2020-11-24,7302.0,6584.0,154.825
2020-11-25,7238.5,6575.0,153.175
2020-11-26,7356.5,6702.0,152.025
2020-11-27,7462.0,6718.5,150.775
2020-11-28,7532.8333333333,6735.0,150.45
2020-11-29,7603.6666666667,6751.5,150.125
2020-11-30,7674.5,6768.0,149.8
2020-12-01,7644.0,6705.0,149.925
2020-12-02,7616.5,6604.0,149.675
2020-12-03,7679.0,6655.0,149.325
2020-12-04,7741.5,6694.0,149.675
2020-12-05,7713.1666666667,6733.0,149.825
2020-12-06,7684.8333333333,6772.0,149.975
2020-12-07,7656.5,6736.0,150.125
2020-12-08,7635.0,6681.0,149.625
2020-12-09,7704.5,6684.5,149.575
2020-12-10,7712.0,6729.0,147.825
2020-12-11,7741.0,6740.0,146.325
2020-12-12,7748.3333333333,6751.0,145.8083333333
2020-12-13,7755.6666666667,6762.0,145.2916666667
2020-12-14,7763.0,6800.5,144.775
2020-12-15,7753.0,6757.0,141.9
2020-12-16,7823.0,6737.5,133.125
2020-12-17,7893.0,6801.0,127.725
2020-12-18,7964.0,6802.1666666667,123.4
2020-12-19,7922.1666666667,6803.3333333333,123.2583333333
2020-12-20,7880.3333333333,6804.5,123.1166666667
2020-12-21,7838.5,6784.0,122.975
2020-12-22,7753.0,6707.0,119.6
2020-12-23,7764.5,6534.0,119.375
2020-12-24,7793.0,6523.0,116.1
2020-12-25,7802.4,6543.5,115.675
2020-12-26,7811.8,6564.0,115.25
2020-12-27,7821.2,6584.5,114.825
2020-12-28,7830.6,6558.0,114.4
2020-12-29,7840.0,6612.0,113.975
2020-12-30,7803.5,6628.0,110.875
2020-12-31,7741.5,6418.5,107.95
2021-01-01,7785.75,6452.1666666667,107.4125
2021-01-02,7830.0,6485.8333333333,106.875
2021-01-03,7874.25,6519.5,106.3375
2021-01-04,7918.5,6528.0,105.8
2021-01-05,7914.0,6538.0,105.425
2021-01-06,8129.5,6622.5,105.425
2021-01-07,8036.5,6741.0,104.325
2021-01-08,8146.0,6750.8333333333,102.425
2021-01-09,8081.1666666667,6760.6666666667,103.2666666667
2021-01-10,8016.3333333333,6770.5,104.1083333333
2021-01-11,7951.5,6705.5,104.95
2021-01-12,7983.0,6715.5,103.75
2021-01-13,7960.5,6698.0,102.55
2021-01-14,8002.5,6740.5,101.25
2021-01-15,7979.5,6751.5,99.95
2021-01-16,7977.1666666667,6762.5,99.1916666667
2021-01-17,7974.8333333333,6773.5,98.4333333333
2021-01-18,7972.5,6836.5,97.675
2021-01-19,7986.5,6964.5,96.325
2021-01-20,8014.5,6901.5,93.95
2021-01-21,8051.0,6897.5,91.15
2021-01-22,7872.0,6873.1666666667,87.725
2021-01-23,7909.5,6848.8333333333,85.8583333333
2021-01-24,7947.0,6824.5,83.9916666667
2021-01-25,7984.5,6807.5,82.125
2021-01-26,7957.0,6713.5,79.275
2021-01-27,7895.0,6708.0,77.175
2021-01-28,7778.5,6706.0,76.25
2021-01-29,7877.0,6712.3333333333,74.575
2021-01-30,7860.3333333333,6718.6666666667,74.475
2021-01-31,7843.6666666667,6725.0,74.375
2021-02-01,7827.0,6801.0,74.275
2021-02-02,7755.5,6760.0,74.225
2021-02-03,7832.5,6808.0,75.0
2021-02-04,7833.5,6946.5,74.5
2021-02-05,7936.5,6979.3333333333,76.55
2021-02-06,7960.0,7012.1666666667,75.8916666667
2021-02-07,7983.5,7045.0,75.2333333333
2021-02-08,8007.0,6882.0,74.575
2021-02-09,8146.5,6934.0,76.05
2021-02-10,8279.5,6921.5,74.675
2021-02-11,8292.0,6943.5,73.5
2021-02-12,8270.5,7005.1666666667,74.7
2021-02-13,8319.1666666667,7066.8333333333,74.55
2021-02-14,8367.8333333333,7128.5,74.4
2021-02-15,8416.5,7071.0,74.25
2021-02-16,8439.5,7101.5,73.725
2021-02-17,8413.5,7046.5,76.175
2021-02-18,8650.0,7195.0,76.025
2021-02-19,8806.5,7207.8333333333,75.7
2021-02-20,8893.5,7220.6666666667,75.4333333333
2021-02-21,8980.5,7233.5,75.1666666667
2021-02-22,9067.5,7314.0,74.9
2021-02-23,9158.0,7257.5,73.45
2021-02-24,9286.0,7370.5,79.7
2021-02-25,9614.5,7476.5,78.575
2021-02-26,9172.5,7544.6666666667,76.225
2021-02-27,9181.0,7612.8333333333,75.55
2021-02-28,9189.5,7681.0,74.875
2021-03-01,9198.0,7649.0,74.2
2021-03-02,9213.5,7623.0,73.7
2021-03-03,9266.0,7682.0,74.1
2021-03-04,8786.5,7748.5,79.825
2021-03-05,9021.5,7723.0,79.025
2021-03-06,9011.8333333333,7697.5,80.7666666667
2021-03-07,9002.1666666667,7672.0,82.5083333333
2021-03-08,8992.5,7647.5,84.25
2021-03-09,8895.0,7723.5,85.05
2021-03-10,8939.0,7729.5,88.025
2021-03-11,9062.5,7760.0,90.825
2021-03-12,9052.5,7769.0,93.45
2021-03-13,9084.1666666667,7778.0,93.1833333333
2021-03-14,9115.8333333333,7787.0,92.9166666667
2021-03-15,9147.5,7775.5,92.65
2021-03-16,8965.5,7847.5,103.9
2021-03-17,9027.0,7914.0,107.275
2021-03-18,9090.0,7984.5,106.425
2021-03-19,9036.0,7942.5,104.95
2021-03-20,9056.5,7900.5,107.9333333333
2021-03-21,9077.0,7858.5,110.9166666667
2021-03-22,9097.5,7777.0,113.9
2021-03-23,9016.5,7784.5,122.425
2021-03-24,9016.0,7811.5,121.95
2021-03-25,8781.0,7820.0,121.675
2021-03-26,8929.0,7828.5,123.8
2021-03-27,8933.5,7837.0,126.55
2021-03-28,8938.0,7845.5,129.3
2021-03-29,8942.5,7854.0,132.05
2021-03-30,8788.5,7815.5,142.55
2021-03-31,8850.5,7757.0,144.5
2021-04-01,8768.0,7800.5,143.775
2021-04-02,8811.3,7844.0,143.705
2021-04-03,8854.6,7887.5,143.635
2021-04-04,8897.9,7931.0,143.565
2021-04-05,8941.2,7922.5,143.495
2021-04-06,8984.5,8127.5,143.425
2021-04-07,8981.5,8048.0,150.325
2021-04-08,9001.5,8160.0,157.075
2021-04-09,8993.0,8095.6666666667,163.1
2021-04-10,8962.3333333333,8031.3333333333,163.9416666667
2021-04-11,8931.6666666667,7967.0,164.7833333333
2021-04-12,8901.0,7991.5,165.625
2021-04-13,8904.0,7970.5,168.5
2021-04-14,9011.0,8016.0,172.025
2021-04-15,9187.5,7989.5,169.475
2021-04-16,9336.0,7987.6666666667,165.375
2021-04-17,9362.3333333333,7985.8333333333,164.6
2021-04-18,9388.6666666667,7984.0,163.825
2021-04-19,9415.0,7992.0,163.05
2021-04-20,9396.5,8017.5,160.35
2021-04-21,9382.5,8059.5,159.45
2021-04-22,9475.5,7882.0,158.975
2021-04-23,9545.5,7918.0,155.75
2021-04-24,9616.3333333333,7954.0,155.5333333333
2021-04-25,9687.1666666667,7990.0,155.3166666667
2021-04-26,9758.0,7961.5,155.1
2021-04-27,9898.5,7900.5,154.6
2021-04-28,9832.5,7783.5,148.975
2021-04-29,9990.0,7873.5,147.325
2021-04-30,9949.0,7856.6666666667,143.725
2021-05-01,9952.0,7839.8333333333,142.14375
2021-05-02,9955.0,7823.0,140.5625
2021-05-03,9958.0,7747.5,138.98125
2021-05-04,9961.0,7821.0,137.4
2021-05-05,9991.5,7829.5,132.775
2021-05-06,10025.5,7928.5,130.75
2021-05-07,10361.0,7949.6666666667,126.725
2021-05-08,10482.1666666667,7970.8333333333,125.55
2021-05-09,10603.3333333333,7992.0,124.375
2021-05-10,10724.5,8132.0,123.2
2021-05-11,10528.0,8274.0,118.875
2021-05-12,10537.0,8289.5,115.95
2021-05-13,10253.5,8251.0,112.15
2021-05-14,10212.0,8297.6666666667,121.25
2021-05-15,10227.0,8344.3333333333,120.7916666667
2021-05-16,10242.0,8391.0,120.3333333333
2021-05-17,10257.0,8419.0,119.875
2021-05-18,10465.0,8401.0,119.025
2021-05-19,10114.5,8631.0,117.075
2021-05-20,10086.0,8763.0,117.3
2021-05-21,10011.0,8853.0,126.675
2021-05-22,9963.3333333333,8943.0,126.3916666667
2021-05-23,9915.6666666667,9033.0,126.1083333333
2021-05-24,9868.0,9126.0,125.825
2021-05-25,9943.0,9260.5,125.925
2021-05-26,9965.0,9562.5,124.7
2021-05-27,10032.5,9120.5,123.75
2021-05-28,10159.5,9129.6666666667,122.425
2021-05-29,10172.75,9138.8333333333,121.99375
2021-05-30,10186.0,9148.0,121.5625
2021-05-31,10199.25,9163.5,121.13125
2021-06-01,10212.5,9227.5,120.7
2021-06-02,10117.5,8757.0,123.35
2021-06-03,9967.0,8996.5,125.45
2021-06-04,9852.0,8988.0,124.7
2021-06-05,9850.6666666667,8979.5,124.7
2021-06-06,9849.3333333333,8971.0,124.7
2021-06-07,9848.0,8877.0,124.7
2021-06-08,9878.5,8917.0,127.2
2021-06-09,9877.0,9048.0,129.675
2021-06-10,9808.5,9037.5,131.775
2021-06-11,10029.0,9066.0,132.45
2021-06-12,9986.0,9094.5,134.4
2021-06-13,9943.0,9123.0,136.35
2021-06-14,9900.0,8956.5,138.3
2021-06-15,9552.5,9024.5,140.625
2021-06-16,9508.0,9077.5,142.625
2021-06-17,9427.5,9017.5,143.75
2021-06-18,9206.0,9040.3333333333,168.675
2021-06-19,9151.5,9063.1666666667,166.1333333333
2021-06-20,9097.0,9086.0,163.5916666667
2021-06-21,9042.5,9013.0,161.05
2021-06-22,9190.5,9011.0,160.95
2021-06-23,9289.5,8780.5,159.8
2021-06-24,9390.5,8918.5,192.975
2021-06-25,9432.5,8924.6666666667,210.975
2021-06-26,9399.5,8930.8333333333,210.9583333333
2021-06-27,9366.5,8937.0,210.9416666667
2021-06-28,9333.5,8795.0,210.925
2021-06-29,9225.5,8845.5,210.35
2021-06-30,9385.0,8764.0,211.525
2021-07-01,9342.0,8807.0,211.975
2021-07-02,9296.5,8850.0,211.95
2021-07-03,9341.6666666667,8893.0,212.125
2021-07-04,9386.8333333333,8936.0,212.3
2021-07-05,9432.0,8979.0,212.475
2021-07-06,9528.0,8974.5,212.325
2021-07-07,9451.5,8993.0,214.575
2021-07-08,9264.5,8984.0,214.575
2021-07-09,9437.5,8953.8333333333,216.8
2021-07-10,9407.3333333333,8923.6666666667,217.5916666667
2021-07-11,9377.1666666667,8893.5,218.3833333333
2021-07-12,9347.0,8898.0,219.175
2021-07-13,9310.0,9002.5,220.575
2021-07-14,9309.0,9180.5,221.8
2021-07-15,9347.0,9317.5,222.625
2021-07-16,9396.5,9344.5,224.175
2021-07-17,9352.5,9371.5,224.8833333333
2021-07-18,9308.5,9398.5,225.5916666667
2021-07-19,9264.5,9390.0,226.3
2021-07-20,9211.0,9371.5,225.65
2021-07-21,9271.5,9448.0,224.4
2021-07-22,9382.5,9518.0,224.25
2021-07-23,9433.5,9588.6666666667,224.75
2021-07-24,9482.3333333333,9659.3333333333,224.9083333333
2021-07-25,9531.1666666667,9730.0,225.0666666667
2021-07-26,9580.0,9894.0,225.225
2021-07-27,9709.0,9823.5,225.225
2021-07-28,9697.0,9983.0,230.225
2021-07-29,9781.0,9939.5,235.175
2021-07-30,9747.5,9944.25,239.65
2021-07-31,9744.0,9949.0,239.3166666667
2021-08-01,9740.5,9953.75,238.9833333333
2021-08-02,9737.0,9958.5,238.65
2021-08-03,9583.5,9990.5,238.0
2021-08-04,9503.0,10028.0,237.025
2021-08-05,9429.0,10356.0,236.1
2021-08-06,9529.5,10477.3333333333,235.25
2021-08-07,9456.8333333333,10598.6666666667,235.1416666667
2021-08-08,9384.1666666667,10720.0,235.0333333333
2021-08-09,9311.5,10533.5,234.925
2021-08-10,9409.5,10546.0,236.1
2021-08-11,9421.0,10260.5,235.925
2021-08-12,9508.5,10239.5,235.775
2021-08-13,9429.5,10254.1666666667,235.65
2021-08-14,9412.0,10268.8333333333,235.6166666667
2021-08-15,9394.5,10283.5,235.5833333333
2021-08-16,9377.0,10496.5,235.55
2021-08-17,9346.5,10138.0,236.325
2021-08-18,9148.5,10104.0,245.125
2021-08-19,8775.5,10027.5,245.125
2021-08-20,8922.0,9979.6666666667,251.45
2021-08-21,9027.0,9931.8333333333,252.5666666667
2021-08-22,9132.0,9884.0,253.6833333333
2021-08-23,9237.0,9961.0,254.8
2021-08-24,9316.5,9978.5,254.775
2021-08-25,9378.5,10048.5,254.3
2021-08-26,9323.0,10171.0,254.3
2021-08-27,9352.0,10184.875,254.25
2021-08-28,9379.625,10198.75,253.9375
2021-08-29,9407.25,10212.625,253.625
2021-08-30,9434.875,10226.5,253.3125
2021-08-31,9462.5,10133.5,253.0
2021-09-01,9312.0,9989.5,252.725
2021-09-02,9347.0,9866.0,252.4
2021-09-03,9361.0,9865.3333333333,252.225
2021-09-04,9374.5,9864.6666666667,251.7166666667
2021-09-05,9388.0,9864.0,251.2083333333
2021-09-06,9401.5,9901.5,250.7
2021-09-07,9325.0,9904.5,242.55
2021-09-08,9256.0,9834.5,237.7
2021-09-09,9356.5,10059.5,233.95
2021-09-10,9515.0,10018.0,233.95
2021-09-11,9552.3333333333,9976.5,236.0833333333
2021-09-12,9589.6666666667,9935.0,238.2166666667
2021-09-13,9627.0,9587.0,240.35
2021-09-14,9407.0,9538.0,235.95
2021-09-15,9488.5,9456.5,234.0
2021-09-16,9392.0,9230.0,231.2
2021-09-17,9435.5,9176.6666666667,240.8
2021-09-18,9338.8333333333,9123.3333333333,240.3666666667
2021-09-19,9242.1666666667,9070.0,239.9333333333
2021-09-20,9145.5,9217.0,239.5
2021-09-21,9106.0,9321.0,231.075
2021-09-22,9255.0,9420.5,229.725
2021-09-23,9252.0,9460.0,226.025
2021-09-24,9275.0,9427.8333333333,226.175
2021-09-25,9297.0,9395.6666666667,225.175
2021-09-26,9319.0,9363.5,224.175
2021-09-27,9341.0,9252.0,223.175
2021-09-28,9263.0,9405.5,226.625
2021-09-29,9227.0,9367.5,220.875
2021-09-30,9041.0,9323.5,219.525
2021-10-01,9113.0,9369.3333333333,217.175
2021-10-02,9164.5,9415.1666666667,217.025
2021-10-03,9216.0,9461.0,216.875
2021-10-04,9267.5,9558.5,216.725
2021-10-05,9091.5,9483.0,212.125
2021-10-06,9096.0,9297.5,202.5
2021-10-07,9177.0,9475.5,200.575
2021-10-08,9246.0,9445.3333333333,199.25
2021-10-09,9339.6666666667,9415.1666666667,198.7166666667
2021-10-10,9433.3333333333,9385.0,198.1833333333
2021-10-11,9527.0,9345.0,197.65
2021-10-12,9585.0,9349.0,195.25
2021-10-13,9661.0,9383.5,191.6
2021-10-14,9971.0,9433.5,187.05
2021-10-15,10555.0,9389.0,181.4
2021-10-16,10536.6666666667,9344.5,181.3916666667
2021-10-17,10518.3333333333,9300.0,181.3833333333
2021-10-18,10500.0,9244.5,181.375
2021-10-19,10652.0,9303.0,178.225
2021-10-20,10161.0,9409.0,172.025
2021-10-21,10051.0,9461.5,165.925
2021-10-22,9992.0,9509.1666666667,161.55
2021-10-23,10011.3333333333,9556.8333333333,160.9666666667
2021-10-24,10030.6666666667,9604.5,160.3833333333
2021-10-25,10050.0,9728.5,159.8
2021-10-26,9988.0,9719.0,155.15
2021-10-27,9849.5,9805.0,153.675
2021-10-28,9860.0,9775.0,143.65
2021-10-29,9955.0,9772.3333333333,140.175
2021-10-30,9928.3333333333,9769.6666666667,137.2166666667
2021-10-31,9901.6666666667,9767.0,134.2583333333
2021-11-01,9875.0,9608.5,131.3
2021-11-02,9817.0,9527.5,123.925
2021-11-03,9825.0,9446.5,126.475
2021-11-04,9785.0,9549.5,123.4
2021-11-05,9740.0,9478.8333333333,122.6
2021-11-06,9788.3333333333,9408.1666666667,120.2416666667
2021-11-07,9836.6666666667,9337.5,117.8833333333
2021-11-08,9885.0,9435.0,115.525
2021-11-09,10002.0,9450.5,109.55
2021-11-10,9791.0,9539.0,106.125
2021-11-11,9850.0,9463.0,104.175
2021-11-12,9854.5,9443.5,100.3
2021-11-13,9851.3333333333,9424.0,98.7666666667
2021-11-14,9848.1666666667,9404.5,97.2333333333
2021-11-15,9845.0,9369.5,95.7
2021-11-16,9680.0,9168.5,93.925
2021-11-17,9495.0,8783.5,99.45
2021-11-18,9450.0,8934.0,97.6
2021-11-19,9620.5,9029.8333333333,89.875
2021-11-20,9657.0,9125.6666666667,88.7583333333
2021-11-21,9693.5,9221.5,87.6416666667
2021-11-22,9730.0,9305.5,86.525
2021-11-23,9825.5,9376.0,81.6
2021-11-24,9852.0,9315.5,82.225
2021-11-25,9932.0,9345.0,82.6
2021-11-26,9630.0,9373.125,83.8
2021-11-27,9670.3333333333,9401.25,82.5583333333
2021-11-28,9710.6666666667,9429.375,81.3166666667
2021-11-29,9751.0,9457.5,80.075
2021-11-30,9605.0,9310.5,76.45
2021-12-01,9571.0,9354.5,78.625
2021-12-02,9520.0,9372.0,78.225
2021-12-03,9513.0,9385.3333333333,78.35
2021-12-04,9517.3333333333,9398.6666666667,78.1916666667
