index,LME Nickel Cash-Settlement,LME Nickel 3-month,LME Nickel stock
2009-11-25,16800.0,19300.0,133.056
2009-11-26,16775.0,19555.0,133.446
2009-11-27,16125.0,19286.25,135.48
2009-11-28,16093.3333333333,19017.5,136.08
2009-11-29,16061.6666666667,18748.75,136.68
2009-11-30,16030.0,18480.0,137.28
2009-12-01,16265.0,17755.0,140.646
2009-12-02,16400.0,18350.0,140.826
2009-12-03,16080.0,18060.0,141.456
2009-12-04,15905.0,17973.3333333333,142.77
2009-12-05,15928.3333333333,17886.6666666667,142.8
2009-12-06,15951.6666666667,17800.0,142.83
2009-12-07,15975.0,18625.0,142.86
2009-12-08,15810.0,18075.0,143.136
2009-12-09,16160.0,17450.0,143.43
2009-12-10,16470.0,17305.0,143.766
2009-12-11,16525.0,17120.0,144.846
2009-12-12,16580.0,16935.0,145.15
2009-12-13,16635.0,16750.0,145.454
2009-12-14,16690.0,16780.0,145.758
2009-12-15,16730.0,17250.0,145.926
2009-12-16,17210.0,17550.0,146.856
2009-12-17,17005.0,17355.0,147.69
2009-12-18,17050.0,17161.6666666667,148.458
2009-12-19,17205.0,16968.3333333333,149.138
2009-12-20,17360.0,16775.0,149.818
2009-12-21,17515.0,17650.0,150.498
2009-12-22,17700.0,17715.0,150.612
2009-12-23,17955.0,17615.0,150.564
2009-12-24,18640.0,17050.0,152.4
2009-12-25,18707.0,16916.6666666667,152.4996
2009-12-26,18774.0,16783.3333333333,152.5992
2009-12-27,18841.0,16650.0,152.6988
2009-12-28,18908.0,16900.0,152.7984
2009-12-29,18975.0,17450.0,152.898
2009-12-30,18855.0,17725.0,153.936
2009-12-31,18480.0,17300.0,158.01
2010-01-01,18573.75,17283.3333333333,158.1135
2010-01-02,18667.5,17266.6666666667,158.217
2010-01-03,18761.25,17250.0,158.3205
2010-01-04,18855.0,18000.0,158.424
2010-01-05,18615.0,18250.0,158.424
2010-01-06,18955.0,19275.0,158.388
2010-01-07,18750.0,19055.0,158.814
2010-01-08,18125.0,19011.6666666667,158.982
2010-01-09,18183.3333333333,18968.3333333333,159.252
2010-01-10,18241.6666666667,18925.0,159.522
2010-01-11,18300.0,18850.0,159.792
2010-01-12,17765.0,18225.0,159.726
2010-01-13,17735.0,18250.0,159.648
2010-01-14,18350.0,18700.0,161.55
2010-01-15,18325.0,18766.6666666667,161.994
2010-01-16,18428.3333333333,18833.3333333333,161.884
2010-01-17,18531.6666666667,18900.0,161.774
2010-01-18,18635.0,19225.0,161.664
2010-01-19,18645.0,18900.0,161.622
2010-01-20,18985.0,19525.0,161.292
2010-01-21,18805.0,19550.0,161.706
2010-01-22,18455.0,19445.0,162.27
2010-01-23,18428.3333333333,19340.0,162.442
2010-01-24,18401.6666666667,19235.0,162.614
2010-01-25,18375.0,19000.0,162.786
2010-01-26,18295.0,18525.0,162.588
2010-01-27,17935.0,18525.0,163.704
2010-01-28,18150.0,18455.0,163.518
2010-01-29,18730.0,18395.0,164.808
2010-01-30,18495.0,18335.0,165.162
2010-01-31,18260.0,18275.0,165.516
2010-02-01,18025.0,17850.0,165.87
2010-02-02,18125.0,18300.0,165.828
2010-02-03,18060.0,17855.0,165.726
2010-02-04,18255.0,17870.0,166.224
2010-02-05,17350.0,17755.0,166.386
2010-02-06,17245.0,17640.0,166.416
2010-02-07,17140.0,17525.0,166.446
2010-02-08,17035.0,16925.0,166.476
2010-02-09,17425.0,17125.0,166.188
2010-02-10,17850.0,16380.0,166.026
2010-02-11,17945.0,16250.0,166.356
2010-02-12,18455.0,16366.6666666667,165.462
2010-02-13,18636.6666666667,16483.3333333333,165.336
2010-02-14,18818.3333333333,16600.0,165.21
2010-02-15,19000.0,16725.0,165.084
2010-02-16,19600.0,17350.0,164.856
2010-02-17,20150.0,17020.0,164.478
2010-02-18,20235.0,16715.0,163.818
2010-02-19,20210.0,16795.0,163.542
2010-02-20,20318.3333333333,16875.0,163.186
2010-02-21,20426.6666666667,16955.0,162.83
2010-02-22,20535.0,16775.0,162.474
2010-02-23,20430.0,16855.0,161.178
2010-02-24,20065.0,16825.0,160.83
2010-02-25,20275.0,16250.0,161.742
2010-02-26,20495.0,16193.3333333333,162.666
2010-02-27,20786.6666666667,16136.6666666667,162.852
2010-02-28,21078.3333333333,16080.0,163.038
2010-03-01,21370.0,16325.0,163.224
2010-03-02,21505.0,16550.0,162.84
2010-03-03,22555.0,16200.0,162.096
2010-03-04,22875.0,16025.0,161.598
2010-03-05,22500.0,16050.0,160.884
2010-03-06,22516.6666666667,16075.0,160.664
2010-03-07,22533.3333333333,16100.0,160.444
2010-03-08,22550.0,15925.0,160.224
2010-03-09,21945.0,16275.0,159.912
2010-03-10,21995.0,16555.0,159.702
2010-03-11,21325.0,16625.0,159.384
2010-03-12,21800.0,16666.6666666667,158.94
2010-03-13,21633.3333333333,16708.3333333333,158.826
2010-03-14,21466.6666666667,16750.0,158.712
2010-03-15,21300.0,16890.0,158.598
2010-03-16,22000.0,17210.0,158.382
2010-03-17,22125.0,17150.0,158.364
2010-03-18,22250.0,17200.0,158.478
2010-03-19,22700.0,17341.6666666667,157.752
2010-03-20,22418.3333333333,17483.3333333333,157.738
2010-03-21,22136.6666666667,17625.0,157.724
2010-03-22,21855.0,17775.0,157.71
2010-03-23,22340.0,18010.0,157.368
2010-03-24,22195.0,18750.0,157.338
2010-03-25,22675.0,18820.0,156.996
2010-03-26,23650.0,18890.0,155.922
2010-03-27,23750.0,18960.0,156.064
2010-03-28,23850.0,19030.0,156.206
2010-03-29,23950.0,19100.0,156.348
2010-03-30,24200.0,18935.0,156.09
2010-03-31,24950.0,18555.0,156.426
2010-04-01,25475.0,18660.0,157.512
2010-04-02,25290.0,18765.0,157.3788
2010-04-03,25105.0,18870.0,157.2456
2010-04-04,24920.0,18975.0,157.1124
2010-04-05,24735.0,18670.0,156.9792
2010-04-06,24550.0,19050.0,156.846
2010-04-07,24560.0,18850.0,156.012
2010-04-08,24440.0,18135.0,155.67
2010-04-09,25200.0,18206.6666666667,155.13
2010-04-10,25326.6666666667,18278.3333333333,154.948
2010-04-11,25453.3333333333,18350.0,154.766
2010-04-12,25580.0,17850.0,154.584
2010-04-13,25570.0,17800.0,153.924
2010-04-14,25875.0,18400.0,153.306
2010-04-15,26690.0,18350.0,151.878
2010-04-16,27600.0,18483.3333333333,151.242
2010-04-17,27201.6666666667,18616.6666666667,150.986
2010-04-18,26803.3333333333,18750.0,150.73
2010-04-19,26405.0,18660.0,150.474
2010-04-20,27310.0,19060.0,149.946
2010-04-21,26425.0,18900.0,148.842
2010-04-22,27000.0,18510.0,147.684
2010-04-23,26800.0,18490.0,146.592
2010-04-24,26975.0,18470.0,146.302
2010-04-25,27150.0,18450.0,146.012
2010-04-26,27325.0,18300.0,145.722
2010-04-27,26850.0,17990.0,145.458
2010-04-28,25450.0,18200.0,145.35
2010-04-29,25700.0,18750.0,145.884
2010-04-30,25810.0,18550.0,145.314
2010-05-01,25770.0,18350.0,145.431
2010-05-02,25730.0,18150.0,145.548
2010-05-03,25690.0,18150.0,145.665
2010-05-04,25650.0,18200.0,145.782
2010-05-05,22560.0,18330.0,145.446
2010-05-06,21670.0,17450.0,145.446
2010-05-07,22170.0,17341.6666666667,144.93
2010-05-08,22500.0,17233.3333333333,144.676
2010-05-09,22830.0,17125.0,144.422
2010-05-10,23160.0,17405.0,144.168
2010-05-11,22075.0,17925.0,143.874
2010-05-12,22805.0,18005.0,143.496
2010-05-13,22680.0,18500.0,142.62
2010-05-14,22200.0,18690.0,142.08
2010-05-15,21816.6666666667,18880.0,141.678
2010-05-16,21433.3333333333,19070.0,141.276
2010-05-17,21050.0,19710.0,140.874
2010-05-18,21475.0,20225.0,139.962
2010-05-19,21055.0,20325.0,139.332
2010-05-20,21050.0,20310.0,138.888
2010-05-21,21200.0,20423.3333333333,139.518
2010-05-22,21331.6666666667,20536.6666666667,139.204
2010-05-23,21463.3333333333,20650.0,138.89
2010-05-24,21595.0,20460.0,138.576
2010-05-25,21145.0,20150.0,138.444
2010-05-26,21460.0,20350.0,138.648
2010-05-27,21600.0,20550.0,138.786
2010-05-28,21555.0,20848.3333333333,138.504
2010-05-29,21292.5,21146.6666666667,138.477
2010-05-30,21030.0,21445.0,138.45
2010-05-31,20767.5,21630.0,138.423
2010-06-01,20505.0,22635.0,138.396
2010-06-02,19880.0,22975.0,137.436
2010-06-03,19205.0,22550.0,136.848
2010-06-04,18300.0,22583.3333333333,135.942
2010-06-05,18216.6666666667,22616.6666666667,135.762
2010-06-06,18133.3333333333,22650.0,135.582
2010-06-07,18050.0,22000.0,135.402
2010-06-08,17955.0,22080.0,135.486
2010-06-09,18780.0,21400.0,135.168
2010-06-10,19105.0,21795.0,134.646
2010-06-11,19300.0,21680.0,133.794
2010-06-12,19443.3333333333,21565.0,133.636
2010-06-13,19586.6666666667,21450.0,133.478
2010-06-14,19730.0,22100.0,133.32
2010-06-15,20105.0,22175.0,132.162
2010-06-16,19555.0,22305.0,131.712
2010-06-17,19685.0,22700.0,131.052
2010-06-18,19305.0,22435.0,129.798
2010-06-19,19515.0,22170.0,129.46
2010-06-20,19725.0,21905.0,129.122
2010-06-21,19935.0,22390.0,128.784
2010-06-22,19400.0,22205.0,128.178
2010-06-23,19430.0,22675.0,127.422
2010-06-24,19250.0,23605.0,126.618
2010-06-25,19500.0,23745.0,126.312
2010-06-26,19736.6666666667,23885.0,126.044
2010-06-27,19973.3333333333,24025.0,125.776
2010-06-28,20210.0,24200.0,125.508
2010-06-29,19935.0,24975.0,124.362
2010-06-30,19430.0,25500.0,124.026
2010-07-01,19150.0,25330.0,123.768
2010-07-02,19115.0,25160.0,123.42
2010-07-03,19001.6666666667,24990.0,123.118
2010-07-04,18888.3333333333,24820.0,122.816
2010-07-05,18775.0,24650.0,122.514
2010-07-06,18855.0,24650.0,122.172
2010-07-07,18990.0,24450.0,121.716
2010-07-08,19325.0,25200.0,121.326
2010-07-09,19130.0,25358.3333333333,120.66
2010-07-10,19156.6666666667,25516.6666666667,120.52
2010-07-11,19183.3333333333,25675.0,120.38
2010-07-12,19210.0,25610.0,120.24
2010-07-13,19300.0,25875.0,119.964
2010-07-14,19515.0,26670.0,119.796
2010-07-15,19315.0,27595.0,119.562
2010-07-16,19220.0,27263.3333333333,119.07
2010-07-17,19058.3333333333,26931.6666666667,118.892
2010-07-18,18896.6666666667,26600.0,118.714
2010-07-19,18735.0,27375.0,118.536
2010-07-20,18810.0,26575.0,118.206
2010-07-21,19215.0,27080.0,117.762
2010-07-22,19825.0,26750.0,117.21
2010-07-23,20380.0,26998.3333333333,116.814
2010-07-24,20391.6666666667,27246.6666666667,116.63
2010-07-25,20403.3333333333,27495.0,116.446
2010-07-26,20415.0,26800.0,116.262
2010-07-27,20725.0,25450.0,115.95
2010-07-28,20435.0,25775.0,116.334
2010-07-29,20385.0,25900.0,116.778
2010-07-30,20560.0,25856.25,117.498
2010-07-31,20846.6666666667,25812.5,117.792
2010-08-01,21133.3333333333,25768.75,118.086
2010-08-02,21420.0,25725.0,118.38
2010-08-03,21505.0,22700.0,118.158
2010-08-04,21520.0,21665.0,117.87
2010-08-05,21985.0,22250.0,117.78
2010-08-06,22085.0,22600.0,117.336
2010-08-07,22245.0,22950.0,116.982
2010-08-08,22405.0,23300.0,116.628
2010-08-09,22565.0,22155.0,116.274
2010-08-10,22055.0,23000.0,116.034
2010-08-11,21775.0,22790.0,116.298
2010-08-12,21030.0,22200.0,116.694
2010-08-13,21475.0,21866.6666666667,117.0
2010-08-14,21450.0,21533.3333333333,117.004
2010-08-15,21425.0,21200.0,117.008
2010-08-16,21400.0,21505.0,117.012
2010-08-17,21850.0,21130.0,116.592
2010-08-18,21875.0,21150.0,115.968
2010-08-19,22200.0,21200.0,115.668
2010-08-20,21325.0,21366.6666666667,116.388
2010-08-21,21290.0,21533.3333333333,116.444
2010-08-22,21255.0,21700.0,116.5
2010-08-23,21220.0,21175.0,116.556
2010-08-24,20710.0,21625.0,117.51
2010-08-25,20145.0,21575.0,118.302
2010-08-26,20275.0,21650.0,118.956
2010-08-27,20555.0,21376.25,118.86
2010-08-28,20593.75,21102.5,118.8105
2010-08-29,20632.5,20828.75,118.761
2010-08-30,20671.25,20555.0,118.7115
2010-08-31,20710.0,19975.0,118.662
2010-09-01,21045.0,19205.0,120.09
2010-09-02,21455.0,18400.0,120.51
2010-09-03,21875.0,18325.0,120.354
2010-09-04,21886.6666666667,18250.0,120.198
2010-09-05,21898.3333333333,18175.0,120.042
2010-09-06,21910.0,18010.0,119.886
2010-09-07,21635.0,18900.0,119.49
2010-09-08,22450.0,19155.0,119.28
2010-09-09,22580.0,19400.0,118.956
2010-09-10,22825.0,19541.6666666667,119.16
2010-09-11,22910.0,19683.3333333333,119.046
2010-09-12,22995.0,19825.0,118.932
2010-09-13,23080.0,20200.0,118.818
2010-09-14,22840.0,19660.0,119.034
2010-09-15,23180.0,19735.0,119.856
2010-09-16,23255.0,19400.0,119.76
2010-09-17,23425.0,19601.6666666667,119.412
2010-09-18,23398.3333333333,19803.3333333333,119.356
2010-09-19,23371.6666666667,20005.0,119.3
2010-09-20,23345.0,19450.0,119.244
2010-09-21,22810.0,19510.0,118.878
2010-09-22,22300.0,19375.0,119.592
2010-09-23,22670.0,19500.0,120.06
2010-09-24,22900.0,19800.0,120.594
2010-09-25,22991.6666666667,20100.0,120.74
2010-09-26,23083.3333333333,20400.0,120.886
2010-09-27,23175.0,20000.0,121.032
2010-09-28,22810.0,19375.0,122.208
2010-09-29,23200.0,19275.0,122.658
2010-09-30,23390.0,19200.0,122.556
2010-10-01,23775.0,19050.0,123.594
2010-10-02,23795.0,18900.0,123.576
2010-10-03,23815.0,18750.0,123.558
2010-10-04,23835.0,18955.0,123.54
2010-10-05,24260.0,19025.0,123.27
2010-10-06,24875.0,19325.0,123.132
2010-10-07,24730.0,19190.0,122.994
2010-10-08,23705.0,19213.3333333333,123.222
2010-10-09,23960.0,19236.6666666667,123.306
2010-10-10,24215.0,19260.0,123.39
2010-10-11,24470.0,19350.0,123.474
2010-10-12,24150.0,19550.0,123.714
2010-10-13,24110.0,19400.0,124.14
2010-10-14,24355.0,19270.0,124.176
2010-10-15,24250.0,19130.0,124.056
2010-10-16,24056.6666666667,18990.0,123.978
2010-10-17,23863.3333333333,18850.0,123.9
2010-10-18,23670.0,18865.0,123.822
2010-10-19,23505.0,19325.0,124.104
2010-10-20,23475.0,19875.0,124.572
2010-10-21,23715.0,20500.0,124.836
2010-10-22,23405.0,20505.0,125.67
2010-10-23,23521.6666666667,20510.0,126.036
2010-10-24,23638.3333333333,20515.0,126.402
2010-10-25,23755.0,20800.0,126.768
2010-10-26,23185.0,20475.0,127.254
2010-10-27,22950.0,20550.0,126.972
2010-10-28,23080.0,20640.0,128.262
2010-10-29,22700.0,20943.3333333333,128.16
2010-10-30,22886.6666666667,21246.6666666667,128.488
2010-10-31,23073.3333333333,21550.0,128.816
2010-11-01,23260.0,21675.0,129.144
2010-11-02,23315.0,21600.0,128.802
2010-11-03,23625.0,22055.0,128.73
2010-11-04,23970.0,22165.0,129.126
2010-11-05,24450.0,22311.6666666667,129.102
2010-11-06,24368.3333333333,22458.3333333333,129.14
2010-11-07,24286.6666666667,22605.0,129.178
2010-11-08,24205.0,22200.0,129.216
2010-11-09,24350.0,21850.0,129.678
2010-11-10,24350.0,21110.0,129.834
2010-11-11,24200.0,21525.0,130.116
2010-11-12,23625.0,21525.0,130.356
2010-11-13,23258.3333333333,21525.0,130.378
2010-11-14,22891.6666666667,21525.0,130.4
2010-11-15,22525.0,22025.0,130.422
2010-11-16,22195.0,21975.0,130.686
2010-11-17,21475.0,22275.0,130.146
2010-11-18,21500.0,21400.0,130.11
2010-11-19,21685.0,21375.0,130.104
2010-11-20,21661.6666666667,21350.0,130.074
2010-11-21,21638.3333333333,21325.0,130.044
2010-11-22,21615.0,20755.0,130.014
2010-11-23,21290.0,20130.0,130.818
2010-11-24,21900.0,20305.0,130.434
2010-11-25,22610.0,20605.0,130.518
2010-11-26,22510.0,20652.5,131.472
2010-11-27,22591.6666666667,20700.0,131.284
2010-11-28,22673.3333333333,20747.5,131.096
2010-11-29,22755.0,20795.0,130.908
2010-11-30,22595.0,21110.0,130.866
2010-12-01,23305.0,21480.0,131.802
2010-12-02,23675.0,21885.0,130.788
2010-12-03,23505.0,21923.3333333333,130.908
2010-12-04,23486.6666666667,21961.6666666667,130.998
2010-12-05,23468.3333333333,22000.0,131.088
2010-12-06,23450.0,21700.0,131.178
2010-12-07,24050.0,22400.0,131.412
2010-12-08,23750.0,22650.0,131.592
2010-12-09,23755.0,22855.0,131.196
2010-12-10,23685.0,22928.3333333333,131.184
2010-12-11,23850.0,23001.6666666667,131.144
2010-12-12,24015.0,23075.0,131.104
2010-12-13,24180.0,22875.0,131.064
2010-12-14,24790.0,23175.0,130.974
2010-12-15,24280.0,23300.0,131.166
2010-12-16,24255.0,23425.0,131.418
2010-12-17,24695.0,23408.3333333333,131.862
2010-12-18,24756.6666666667,23391.6666666667,132.178
2010-12-19,24818.3333333333,23375.0,132.494
2010-12-20,24880.0,22850.0,132.81
2010-12-21,24575.0,22300.0,134.508
2010-12-22,24500.0,22700.0,135.282
2010-12-23,23795.0,22925.0,136.308
2010-12-24,23855.0,23001.6666666667,136.878
2010-12-25,23939.0,23078.3333333333,136.6464
2010-12-26,24023.0,23155.0,136.4148
2010-12-27,24107.0,22895.0,136.1832
2010-12-28,24191.0,23175.0,135.9516
2010-12-29,24275.0,23325.0,135.72
2010-12-30,24120.0,23825.0,135.444
2010-12-31,24960.0,23848.3333333333,135.672
2011-01-01,25013.75,23871.6666666667,135.9765
2011-01-02,25067.5,23895.0,136.281
2011-01-03,25121.25,24285.0,136.5855
2011-01-04,25175.0,24880.0,136.89
2011-01-05,24650.0,24730.0,136.86
2011-01-06,24875.0,23755.0,137.04
2011-01-07,24345.0,24005.0,136.896
2011-01-08,24246.6666666667,24255.0,136.866
2011-01-09,24148.3333333333,24505.0,136.836
2011-01-10,24050.0,24105.0,136.806
2011-01-11,24595.0,24210.0,135.864
2011-01-12,25065.0,24500.0,135.096
2011-01-13,25725.0,24295.0,136.662
2011-01-14,25465.0,24113.3333333333,136.302
2011-01-15,25640.0,23931.6666666667,136.79
2011-01-16,25815.0,23750.0,137.278
2011-01-17,25990.0,23600.0,137.766
2011-01-18,26360.0,23500.0,137.352
2011-01-19,26200.0,23800.0,137.238
2011-01-20,25650.0,23450.0,137.124
2011-01-21,25900.0,23566.6666666667,135.696
2011-01-22,26023.3333333333,23683.3333333333,135.522
2011-01-23,26146.6666666667,23800.0,135.348
2011-01-24,26270.0,23300.0,135.174
2011-01-25,25755.0,22950.0,134.958
2011-01-26,26155.0,23105.0,134.862
2011-01-27,26800.0,22895.0,135.186
2011-01-28,26825.0,23055.0,134.298
2011-01-29,26908.3333333333,23215.0,134.212
2011-01-30,26991.6666666667,23375.0,134.126
2011-01-31,27075.0,23525.0,134.04
2011-02-01,27655.0,23710.0,134.442
2011-02-02,27715.0,24125.0,134.172
2011-02-03,27780.0,24525.0,133.5
2011-02-04,28075.0,24433.3333333333,132.798
2011-02-05,28285.0,24341.6666666667,132.808
2011-02-06,28495.0,24250.0,132.818
2011-02-07,28705.0,24375.0,132.828
2011-02-08,27855.0,24500.0,132.936
2011-02-09,28260.0,24275.0,132.33
2011-02-10,28010.0,23700.0,131.898
2011-02-11,27835.0,23333.3333333333,131.112
2011-02-12,28116.6666666667,22966.6666666667,130.882
2011-02-13,28398.3333333333,22600.0,130.652
2011-02-14,28680.0,22230.0,130.422
2011-02-15,28900.0,21510.0,130.248
2011-02-16,28555.0,21550.0,130.098
2011-02-17,28300.0,21750.0,129.924
2011-02-18,28285.0,21741.6666666667,129.396
2011-02-19,28533.3333333333,21733.3333333333,129.338
2011-02-20,28781.6666666667,21725.0,129.28
2011-02-21,29030.0,21375.0,129.222
2011-02-22,28865.0,21950.0,129.72
2011-02-23,28290.0,22680.0,129.198
2011-02-24,27680.0,22600.0,129.642
2011-02-25,27730.0,22675.0,130.422
2011-02-26,28100.0,22750.0,130.308
2011-02-27,28470.0,22825.0,130.194
2011-02-28,28840.0,22625.0,130.08
2011-03-01,28875.0,23375.0,130.578
2011-03-02,28455.0,23750.0,130.416
2011-03-03,28875.0,23600.0,130.014
2011-03-04,28950.0,23533.3333333333,129.858
2011-03-05,28810.0,23466.6666666667,129.7
2011-03-06,28670.0,23400.0,129.542
2011-03-07,28530.0,24200.0,129.384
2011-03-08,26650.0,23810.0,129.102
2011-03-09,27055.0,23875.0,128.658
2011-03-10,25975.0,23755.0,128.604
2011-03-11,25675.0,23896.6666666667,128.424
2011-03-12,25783.3333333333,24038.3333333333,128.278
2011-03-13,25891.6666666667,24180.0,128.132
2011-03-14,26000.0,24875.0,127.986
2011-03-15,25080.0,24400.0,127.674
2011-03-16,25390.0,24400.0,126.57
2011-03-17,25950.0,24700.0,125.598
2011-03-18,26155.0,24790.0,125.1
2011-03-19,26358.3333333333,24880.0,125.016
2011-03-20,26561.6666666667,24970.0,124.932
2011-03-21,26765.0,24650.0,124.848
2011-03-22,26215.0,24600.0,124.464
2011-03-23,26710.0,23800.0,124.038
2011-03-24,27145.0,23875.0,123.594
2011-03-25,27060.0,23958.0,124.254
2011-03-26,26900.0,24041.0,124.198
2011-03-27,26740.0,24124.0,124.142
2011-03-28,26580.0,24207.0,124.086
2011-03-29,26250.0,24290.0,124.506
2011-03-30,26250.0,24195.0,124.158
2011-03-31,26080.0,24950.0,123.696
2011-04-01,25555.0,25012.5,123.948
2011-04-02,25571.6666666667,25075.0,123.884
2011-04-03,25588.3333333333,25137.5,123.82
2011-04-04,25605.0,25200.0,123.756
2011-04-05,25150.0,24730.0,123.228
2011-04-06,25955.0,24860.0,122.916
2011-04-07,27130.0,24350.0,121.752
2011-04-08,27405.0,24251.6666666667,121.224
2011-04-09,27410.0,24153.3333333333,121.146
2011-04-10,27415.0,24055.0,121.068
2011-04-11,27420.0,24575.0,120.99
2011-04-12,27115.0,25135.0,121.518
2011-04-13,26680.0,25750.0,122.058
2011-04-14,26090.0,25455.0,121.182
2011-04-15,26325.0,25645.0,120.48
2011-04-16,26253.3333333333,25835.0,120.316
2011-04-17,26181.6666666667,26025.0,120.152
2011-04-18,26110.0,26355.0,119.988
2011-04-19,25560.0,26200.0,118.986
2011-04-20,25965.0,25675.0,118.212
2011-04-21,26655.0,25900.0,117.942
2011-04-22,26572.0,26033.3333333333,118.0212
2011-04-23,26489.0,26166.6666666667,118.1004
2011-04-24,26406.0,26300.0,118.1796
2011-04-25,26323.0,25825.0,118.2588
2011-04-26,26240.0,26130.0,118.338
2011-04-27,26350.0,26830.0,117.972
2011-04-28,26610.0,26800.0,117.384
2011-04-29,26570.0,26900.0,117.462
2011-04-30,26530.0,27000.0,117.54
2011-05-01,26490.0,27100.0,117.618
2011-05-02,26450.0,27680.0,117.696
2011-05-03,26410.0,27825.0,117.774
2011-05-04,26775.0,27780.0,116.376
2011-05-05,24975.0,28040.0,116.364
2011-05-06,24430.0,28261.6666666667,116.244
2011-05-07,24545.0,28483.3333333333,116.12
2011-05-08,24660.0,28705.0,115.996
2011-05-09,24775.0,27900.0,115.872
2011-05-10,24805.0,28280.0,115.56
2011-05-11,24435.0,28025.0,114.948
2011-05-12,23960.0,27875.0,114.732
2011-05-13,24730.0,28150.0,114.402
2011-05-14,24520.0,28425.0,114.26
2011-05-15,24310.0,28700.0,114.118
2011-05-16,24100.0,28910.0,113.976
2011-05-17,24410.0,28575.0,114.228
2011-05-18,24475.0,28350.0,114.018
2011-05-19,24210.0,28355.0,113.97
2011-05-20,23475.0,28595.0,113.568
2011-05-21,23186.6666666667,28835.0,114.074
2011-05-22,22898.3333333333,29075.0,114.58
2011-05-23,22610.0,28890.0,115.086
2011-05-24,22845.0,28300.0,114.906
2011-05-25,23425.0,27700.0,114.75
2011-05-26,23075.0,27730.0,114.528
2011-05-27,23125.0,28073.3333333333,114.372
2011-05-28,23132.5,28416.6666666667,114.3045
