,date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
3219,2010-12-20,9250.0,9206.0,362.575
3220,2010-12-17,9101.5,9072.5,361.4
3221,2010-12-16,9050.0,9020.0,360.8
3222,2010-12-15,9101.0,9060.0,357.95
3223,2010-12-14,9260.0,9208.5,350.9
3224,2010-12-13,9211.0,9141.0,350.45
3225,2010-12-10,9116.0,9069.0,348.625
3226,2010-12-09,9041.5,9011.0,349.45
3227,2010-12-08,8882.0,8849.0,350.25
3228,2010-12-07,9024.0,8986.0,351.375
3229,2010-12-06,8780.0,8729.5,352.375
3230,2010-12-03,8754.0,8707.0,353.625
3231,2010-12-02,8711.5,8670.5,352.425
3232,2010-12-01,8540.0,8499.0,354.85
3233,2010-11-30,8375.0,8286.0,355.75
3234,2010-11-29,8319.5,8260.0,356.55
3235,2010-11-26,8288.0,8235.0,357.0
3236,2010-11-25,8290.0,8251.0,356.55
3237,2010-11-24,8254.5,8245.0,357.125
3238,2010-11-23,8149.0,8120.0,358.05
3239,2010-11-22,8405.5,8376.0,359.0
3240,2010-11-19,8409.0,8391.5,359.825
3241,2010-11-18,8386.0,8360.0,360.6
3242,2010-11-17,8145.0,8110.0,361.125
3243,2010-11-16,8483.5,8470.0,361.975
3244,2010-11-15,8590.0,8565.0,362.7
3245,2010-11-12,8715.0,8681.5,362.775
3246,2010-11-11,8925.0,8925.0,362.95
3247,2010-11-10,8729.0,8720.0,363.95
3248,2010-11-09,8844.5,8835.0,364.875
3249,2010-11-08,8672.0,8680.0,365.2
3250,2010-11-05,8700.0,8710.5,366.35
3251,2010-11-04,8521.5,8539.0,367.325
3252,2010-11-03,8400.5,8405.0,366.075
3253,2010-11-02,8396.0,8419.0,366.95
3254,2010-11-01,8339.0,8335.0,367.575
3255,2010-10-29,8225.0,8220.0,368.5
3256,2010-10-28,8332.0,8340.0,368.025
3257,2010-10-27,8332.0,8345.0,368.6
3258,2010-10-26,8466.0,8474.5,367.475
3259,2010-10-25,8501.0,8502.0,368.375
3260,2010-10-22,8309.5,8325.0,368.825
3261,2010-10-21,8406.0,8424.0,370.0
3262,2010-10-20,8250.0,8272.0,370.75
3263,2010-10-19,8295.0,8315.0,369.95
3264,2010-10-18,8340.5,8344.5,370.45
3265,2010-10-15,8362.5,8371.0,371.025
3266,2010-10-14,8412.0,8415.5,371.5
3267,2010-10-13,8400.0,8410.5,371.275
3268,2010-10-12,8266.0,8271.0,371.75
3269,2010-10-11,8335.5,8326.0,372.475
3270,2010-10-08,8104.5,8115.0,372.0
3271,2010-10-07,8262.0,8286.0,373.45
3272,2010-10-06,8215.5,8239.0,374.125
3273,2010-10-05,8125.0,8140.0,374.1
3274,2010-10-04,8085.5,8120.0,374.45
3275,2010-10-01,8115.0,8132.0,373.8
3276,2010-09-30,8053.5,8055.0,374.15
3277,2010-09-29,8016.5,8030.0,375.1
3278,2010-09-28,7866.0,7861.0,375.275
3279,2010-09-27,7922.0,7940.0,378.125
3280,2010-09-24,7911.0,7905.5,380.225
3281,2010-09-23,7876.5,7885.0,380.125
3282,2010-09-22,7705.5,7710.0,382.1
3283,2010-09-21,7695.0,7696.0,380.025
3284,2010-09-20,7735.5,7752.0,382.5
3285,2010-09-17,7756.0,7770.0,384.2
3286,2010-09-16,7670.0,7685.0,387.15
3287,2010-09-15,7595.0,7610.5,389.5
3288,2010-09-14,7517.0,7541.0,390.525
3289,2010-09-13,7630.0,7631.0,390.45
3290,2010-09-10,7525.0,7545.0,391.4
3291,2010-09-09,7532.0,7561.0,393.375
3292,2010-09-08,7620.0,7635.0,394.5
3293,2010-09-07,7520.0,7524.0,395.475
3294,2010-09-06,7660.5,7675.0,396.875
3295,2010-09-03,7631.5,7646.0,397.675
3296,2010-09-02,7625.5,7640.5,399.475
3297,2010-09-01,7540.5,7545.0,398.775
3298,2010-08-31,7355.5,7360.5,398.525
3299,2010-08-27,7287.0,7301.0,400.1
3300,2010-08-26,7195.5,7225.0,401.25
3301,2010-08-25,7067.0,7095.0,402.425
3302,2010-08-24,7171.0,7197.0,403.825
3303,2010-08-23,7250.0,7250.0,402.2
3304,2010-08-20,7205.5,7219.5,401.725
3305,2010-08-19,7442.0,7461.5,403.525
3306,2010-08-18,7353.5,7375.0,403.3
3307,2010-08-17,7315.5,7350.0,405.025
3308,2010-08-16,7205.0,7220.0,406.7
3309,2010-08-13,7200.0,7220.0,408.55
3310,2010-08-12,7180.0,7199.0,409.075
3311,2010-08-11,7204.0,7227.0,406.325
3312,2010-08-10,7225.0,7252.0,408.375
3313,2010-08-09,7425.0,7460.0,410.475
3314,2010-08-06,7420.0,7440.0,412.625
3315,2010-08-05,7395.0,7421.0,413.075
3316,2010-08-04,7370.5,7402.0,413.95
3317,2010-08-03,7360.0,7380.0,414.075
3318,2010-08-02,7336.0,7367.0,413.075
3319,2010-07-30,7195.0,7217.5,413.5
3320,2010-07-29,7206.0,7234.0,411.525
3321,2010-07-28,7120.0,7145.5,411.425
3322,2010-07-27,7091.5,7121.0,413.8
3323,2010-07-26,6995.5,7027.0,416.275
3324,2010-07-23,6995.0,7021.0,419.65
3325,2010-07-22,6920.5,6942.0,416.525
3326,2010-07-21,6771.0,6791.0,417.625
3327,2010-07-20,6526.0,6548.0,419.6
3328,2010-07-19,6514.0,6512.0,422.85
3329,2010-07-16,6650.0,6669.0,426.425
3330,2010-07-15,6656.0,6679.0,427.725
3331,2010-07-14,6694.5,6712.5,428.5
3332,2010-07-13,6596.0,6610.0,432.55
3333,2010-07-12,6630.5,6656.0,435.25
3334,2010-07-09,6680.5,6710.0,436.9
3335,2010-07-08,6641.0,6671.0,439.0
3336,2010-07-07,6545.0,6575.0,439.35
3337,2010-07-06,6523.0,6556.0,441.7
3338,2010-07-05,6440.0,6466.0,444.5
3339,2010-07-02,6430.5,6480.0,447.3
3340,2010-07-01,6354.0,6389.0,449.425
3341,2010-06-30,6515.0,6541.5,451.1
3342,2010-06-29,6585.0,6613.5,451.95
3343,2010-06-28,6800.0,6826.0,453.175
3344,2010-06-25,6604.5,6636.0,454.25
3345,2010-06-24,6525.5,6570.0,454.7
3346,2010-06-23,6576.0,6610.0,456.425
3347,2010-06-22,6460.0,6490.0,456.85
3348,2010-06-21,6607.0,6645.0,456.95
3349,2010-06-18,6315.5,6340.0,457.425
3350,2010-06-17,6480.5,6510.0,460.175
3351,2010-06-16,6592.5,6622.0,459.15
3352,2010-06-15,6625.0,6655.0,461.525
3353,2010-06-14,6610.0,6635.0,463.175
3354,2010-06-11,6462.0,6494.0,465.0
3355,2010-06-10,6292.0,6325.0,466.4
3356,2010-06-09,6295.5,6315.5,468.175
3357,2010-06-08,6091.0,6125.0,469.85
3358,2010-06-07,6157.0,6181.5,470.75
3359,2010-06-04,6450.0,6481.0,473.0
3360,2010-06-03,6620.5,6670.0,474.3
3361,2010-06-02,6605.0,6637.0,475.225
3362,2010-06-01,6715.0,6737.0,475.575
3363,2010-05-28,6926.0,6965.0,476.725
3364,2010-05-27,6875.5,6910.0,477.775
3365,2010-05-26,6836.0,6861.0,479.05
3366,2010-05-25,6685.0,6731.0,479.325
3367,2010-05-24,6770.5,6805.0,479.575
3368,2010-05-21,6639.0,6665.0,479.825
3369,2010-05-20,6500.0,6530.0,481.3
3370,2010-05-19,6465.5,6502.0,482.225
3371,2010-05-18,6605.5,6636.5,483.15
3372,2010-05-17,6721.0,6752.0,484.175
3373,2010-05-14,6955.5,6987.0,484.075
3374,2010-05-13,7010.5,7051.0,485.15
3375,2010-05-12,7082.0,7125.0,486.375
3376,2010-05-11,6885.0,6915.0,487.45
3377,2010-05-10,7165.5,7205.0,489.3
3378,2010-05-07,6872.0,6920.0,490.875
3379,2010-05-06,6945.0,6999.0,492.7
3380,2010-05-05,6801.0,6848.0,493.275
3381,2010-05-04,7175.5,7200.0,496.975
3382,2010-04-30,7365.0,7395.5,499.3
3383,2010-04-29,7395.0,7430.0,502.55
3384,2010-04-28,7410.5,7449.0,504.025
3385,2010-04-27,7645.0,7691.0,505.35
3386,2010-04-26,7760.0,7795.0,506.125
3387,2010-04-23,7660.0,7700.0,507.15
3388,2010-04-22,7661.0,7705.0,507.125
3389,2010-04-21,7666.0,7705.0,507.8
3390,2010-04-20,7787.0,7825.0,507.525
3391,2010-04-19,7656.0,7685.0,507.875
3392,2010-04-16,7905.5,7941.0,509.4
3393,2010-04-15,7875.0,7900.0,510.425
3394,2010-04-14,7924.5,7965.0,509.65
3395,2010-04-13,7845.0,7876.0,510.625
3396,2010-04-12,7915.0,7950.0,511.075
3397,2010-04-09,7896.0,7935.0,511.925
3398,2010-04-08,7795.5,7835.0,511.25
3399,2010-04-07,7908.0,7940.0,510.65
3400,2010-04-06,7950.5,7971.0,512.575
3401,2010-04-01,7881.0,7920.0,512.45
3402,2010-03-31,7830.0,7841.5,514.325
3403,2010-03-30,7786.0,7825.0,514.9
3404,2010-03-29,7635.0,7660.0,515.525
3405,2010-03-26,7490.5,7535.0,516.925
3406,2010-03-25,7347.0,7378.5,518.825
3407,2010-03-24,7310.5,7341.5,520.45
3408,2010-03-23,7404.5,7435.5,520.675
3409,2010-03-22,7300.5,7342.0,522.075
3410,2010-03-19,7461.0,7509.0,522.975
3411,2010-03-18,7476.0,7515.0,524.175
3412,2010-03-17,7488.0,7517.0,525.575
3413,2010-03-16,7341.5,7390.5,528.05
3414,2010-03-15,7330.0,7301.0,531.2
3415,2010-03-12,7470.0,7498.5,532.575
3416,2010-03-11,7384.5,7410.5,535.65
3417,2010-03-10,7524.0,7570.0,538.175
3418,2010-03-09,7395.0,7435.0,538.875
3419,2010-03-08,7541.5,7581.0,541.575
3420,2010-03-05,7466.5,7498.0,543.15
3421,2010-03-04,7485.5,7527.0,544.225
3422,2010-03-03,7483.5,7520.0,550.575
3423,2010-03-02,7359.0,7390.0,552.325
3424,2010-03-01,7335.0,7360.0,551.25
3425,2010-02-26,7072.0,7096.0,549.725
3426,2010-02-25,7046.0,7080.0,550.225
3427,2010-02-24,7032.0,7061.0,552.675
3428,2010-02-23,7227.0,7261.0,554.325
3429,2010-02-22,7338.0,7365.0,555.025
3430,2010-02-19,7193.0,7223.0,554.775
3431,2010-02-18,7086.0,7110.5,555.075
3432,2010-02-17,7119.5,7145.0,549.9
3433,2010-02-16,6940.0,6970.0,549.9
3434,2010-02-15,6841.0,6855.0,549.125
3435,2010-02-12,6766.0,6775.0,547.775
3436,2010-02-11,6672.5,6705.0,545.3
3437,2010-02-10,6610.5,6630.0,541.825
3438,2010-02-09,6485.0,6535.0,541.05
3439,2010-02-08,6329.0,6346.5,541.1
3440,2010-02-05,6242.0,6260.5,541.15
3441,2010-02-04,6571.0,6590.0,539.425
3442,2010-02-03,6853.0,6871.5,540.475
3443,2010-02-02,6865.0,6875.0,541.15
3444,2010-02-01,6675.0,6694.0,543.525
3445,2010-01-29,6854.0,6868.0,541.05
3446,2010-01-28,7042.0,7065.0,540.175
3447,2010-01-27,7244.0,7268.0,538.6
3448,2010-01-26,7306.0,7331.0,533.575
3449,2010-01-25,7409.0,7426.0,533.4
3450,2010-01-22,7240.0,7260.0,534.2
3451,2010-01-21,7347.0,7379.0,534.65
3452,2010-01-20,7446.0,7460.0,526.65
3453,2010-01-19,7442.0,7475.0,526.75
3454,2010-01-18,7507.0,7525.0,523.45
3455,2010-01-15,7405.5,7438.0,525.475
3456,2010-01-14,7454.0,7486.0,523.975
3457,2010-01-13,7391.0,7420.0,521.775
3458,2010-01-12,7425.0,7455.0,517.175
3459,2010-01-11,7685.0,7700.0,515.2
3460,2010-01-08,7446.0,7465.5,510.625
3461,2010-01-07,7594.0,7610.0,507.475
3462,2010-01-06,7587.5,7620.0,507.4
3463,2010-01-05,7436.0,7485.0,505.35
3464,2010-01-04,7464.0,7504.0,502.4
3465,2009-12-31,7346.0,7377.0,502.325
3466,2009-12-30,7295.0,7321.5,495.95
3467,2009-12-29,7221.0,7261.0,485.925
3468,2009-12-24,7070.0,7100.5,484.8
3469,2009-12-23,6901.0,6945.0,482.775
3470,2009-12-22,6856.0,6900.0,480.9
3471,2009-12-21,6880.0,6905.0,479.45
3472,2009-12-18,6841.0,6895.0,476.35
3473,2009-12-17,6900.5,6950.0,474.575
3474,2009-12-16,6946.0,6995.5,473.275
3475,2009-12-15,6800.5,6846.0,470.8
3476,2009-12-14,6920.0,6925.0,467.15
3477,2009-12-11,6871.0,6915.0,466.075
3478,2009-12-10,6810.0,6835.0,461.625
3479,2009-12-09,6935.0,6970.0,458.5
3480,2009-12-08,6960.5,7005.0,453.3
3481,2009-12-07,6920.5,6963.0,452.55
3482,2009-12-04,7026.0,7070.0,446.075
3483,2009-12-03,7071.0,7100.5,445.4
3484,2009-12-02,7055.0,7080.0,443.0
3485,2009-12-01,6990.0,7016.0,441.0
3486,2009-11-30,6814.5,6832.0,438.525
3487,2009-11-27,6755.0,6771.0,435.075
3488,2009-11-26,6904.5,6935.0,432.075
3489,2009-11-25,6914.0,6937.0,431.6
3490,2009-11-24,6865.0,6900.0,429.65
3491,2009-11-23,6945.5,6970.0,424.925
3492,2009-11-20,6731.0,6760.0,421.875
3493,2009-11-19,6761.0,6791.0,420.55
3494,2009-11-18,6926.0,6950.5,414.1
3495,2009-11-17,6761.0,6790.5,410.0
3496,2009-11-16,6700.5,6705.0,406.45
3497,2009-11-13,6500.0,6512.0,403.625
3498,2009-11-12,6475.0,6490.0,402.125
3499,2009-11-11,6595.5,6621.5,397.325
3500,2009-11-10,6475.0,6488.0,394.15
3501,2009-11-09,6565.0,6585.0,389.475
3502,2009-11-06,6532.0,6561.0,385.575
3503,2009-11-05,6527.5,6552.0,379.825
3504,2009-11-04,6571.0,6591.0,374.05
3505,2009-11-03,6395.5,6416.0,373.8
3506,2009-11-02,6473.0,6502.0,372.175
3507,2009-10-30,6575.0,6580.5,372.2
3508,2009-10-29,6424.5,6455.0,371.4
3509,2009-10-28,6475.0,6505.0,371.725
3510,2009-10-27,6563.0,6595.0,370.65
3511,2009-10-26,6675.5,6696.0,368.85
3512,2009-10-23,6640.0,6650.0,367.075
3513,2009-10-22,6565.5,6596.0,364.075
3514,2009-10-21,6346.0,6370.0,362.55
3515,2009-10-20,6444.0,6460.5,357.275
3516,2009-10-19,6260.0,6280.5,356.725
3517,2009-10-16,6160.5,6195.0,357.85
3518,2009-10-15,6077.0,6101.0,353.325
3519,2009-10-14,6192.0,6211.0,353.225
3520,2009-10-13,6282.0,6300.0,347.95
3521,2009-10-12,6236.0,6261.0,347.375
3522,2009-10-09,6265.5,6285.5,346.6
3523,2009-10-08,6241.5,6267.0,346.85
3524,2009-10-07,6060.5,6080.5,347.15
3525,2009-10-06,6042.0,6061.0,346.425
3526,2009-10-05,5856.0,5886.0,345.225
3527,2009-10-02,5872.0,5895.0,345.425
3528,2009-10-01,6082.0,6107.0,346.05
3529,2009-09-30,6136.0,6155.0,345.65
3530,2009-09-29,5934.5,5940.5,344.225
3531,2009-09-28,5896.0,5901.0,344.35
3532,2009-09-25,5966.0,5990.0,340.7
3533,2009-09-24,6089.5,6091.0,340.875
3534,2009-09-23,6111.0,6137.0,331.95
3535,2009-09-22,6295.5,6310.0,331.775
3536,2009-09-21,6089.0,6091.0,331.825
3537,2009-09-18,6231.0,6256.0,327.7
3538,2009-09-17,6302.0,6351.0,324.375
3539,2009-09-16,6315.5,6336.0,323.225
3540,2009-09-15,6156.0,6195.0,322.55
3541,2009-09-14,6145.5,6140.0,319.8
3542,2009-09-11,6290.0,6310.0,318.325
3543,2009-09-10,6305.0,6301.0,317.575
3544,2009-09-09,6415.5,6432.0,316.8
3545,2009-09-08,6465.5,6450.0,315.55
3546,2009-09-07,6297.5,6315.0,310.925
3547,2009-09-04,6280.0,6300.5,308.2
3548,2009-09-03,6280.0,6281.0,306.35
3549,2009-09-02,6080.0,6085.0,302.95
3550,2009-09-01,6240.5,6261.0,299.95
3551,2009-08-28,6490.5,6500.0,298.925
3552,2009-08-27,6261.0,6290.0,297.55
3553,2009-08-26,6305.0,6310.0,296.4
3554,2009-08-25,6285.5,6310.0,296.6
3555,2009-08-24,6361.0,6362.0,292.725
3556,2009-08-21,6135.0,6160.0,293.125
3557,2009-08-20,6122.0,6122.0,293.25
3558,2009-08-19,5947.0,5945.0,292.0
3559,2009-08-18,6116.0,6121.5,292.75
3560,2009-08-17,6096.0,6076.0,294.05
3561,2009-08-14,6386.0,6400.0,292.875
3562,2009-08-13,6419.0,6415.5,291.975
3563,2009-08-12,6029.0,6026.5,292.4
3564,2009-08-11,6136.0,6137.0,291.175
3565,2009-08-10,6197.0,6201.0,291.275
3566,2009-08-07,5964.0,5971.0,292.125
3567,2009-08-06,6035.0,6038.0,284.375
3568,2009-08-05,6132.0,6139.0,285.1
3569,2009-08-04,5917.0,5923.0,285.9
3570,2009-08-03,5972.0,5985.0,282.125
3571,2009-07-31,5750.0,5710.0,280.875
3572,2009-07-30,5497.0,5501.0,278.05
3573,2009-07-29,5410.5,5421.0,278.35
3574,2009-07-28,5615.0,5625.0,278.925
3575,2009-07-27,5615.0,5621.0,277.425
3576,2009-07-24,5551.0,5550.5,273.95
3577,2009-07-23,5474.0,5485.5,271.725
3578,2009-07-22,5342.0,5361.0,268.5
3579,2009-07-21,5345.0,5356.0,266.425
3580,2009-07-20,5400.0,5420.0,265.95
3581,2009-07-17,5230.0,5233.0,264.15
3582,2009-07-16,5231.5,5235.0,260.875
3583,2009-07-15,5181.5,5175.0,261.1
3584,2009-07-14,5011.0,4982.0,256.9
3585,2009-07-13,4883.0,4882.5,257.225
3586,2009-07-10,4840.0,4830.0,258.575
3587,2009-07-09,4821.0,4825.0,261.975
3588,2009-07-08,4850.0,4865.5,265.35
3589,2009-07-07,5012.0,5030.0,265.925
3590,2009-07-06,4859.0,4861.0,269.175
3591,2009-07-03,4991.0,5000.0,268.275
3592,2009-07-02,5006.0,5020.0,264.225
3593,2009-07-01,5042.0,5052.0,265.725
3594,2009-06-30,5108.0,5102.0,265.95
3595,2009-06-29,5085.5,5101.0,267.3
3596,2009-06-26,5101.5,5120.0,270.25
3597,2009-06-25,5023.5,5035.0,271.6
3598,2009-06-24,4890.5,4915.5,275.05
3599,2009-06-23,4810.0,4825.0,276.275
3600,2009-06-22,4821.0,4850.0,277.6
3601,2009-06-19,5020.0,5040.0,280.35
3602,2009-06-18,4901.0,4922.0,281.6
3603,2009-06-17,4903.0,4925.0,283.175
3604,2009-06-16,5049.0,5070.0,285.05
3605,2009-06-15,5075.0,5085.0,286.975
3606,2009-06-12,5240.5,5255.0,290.275
3607,2009-06-11,5266.0,5290.0,293.175
3608,2009-06-10,5180.0,5192.0,294.275
3609,2009-06-09,5047.0,5065.0,296.35
3610,2009-06-08,4936.0,4960.0,297.85
3611,2009-06-05,5055.0,5056.0,299.975
3612,2009-06-04,4870.0,4890.0,303.2
3613,2009-06-03,4951.5,4969.0,306.525
3614,2009-06-02,5026.0,5045.0,309.225
3615,2009-06-01,4947.0,4955.5,311.975
3616,2009-05-29,4776.0,4787.0,312.275
3617,2009-05-28,4637.0,4660.0,317.125
3618,2009-05-27,4661.0,4655.0,319.275
3619,2009-05-26,4538.0,4560.5,326.575
3620,2009-05-22,4586.0,4591.0,333.375
3621,2009-05-21,4504.0,4520.0,336.075
3622,2009-05-20,4539.0,4550.0,341.475
3623,2009-05-19,4601.0,4632.0,348.825
3624,2009-05-18,4400.0,4420.0,353.55
3625,2009-05-15,4348.0,4351.0,357.8
3626,2009-05-14,4309.0,4323.0,370.65
3627,2009-05-13,4508.0,4530.0,373.75
3628,2009-05-12,4626.0,4659.0,379.025
3629,2009-05-11,4527.0,4540.0,385.175
3630,2009-05-08,4752.0,4764.0,389.0
3631,2009-05-07,4760.0,4780.0,393.9
3632,2009-05-06,4591.0,4596.0,402.15
3633,2009-05-05,4640.0,4637.0,394.925
3634,2009-05-01,4501.0,4516.0,398.7
3635,2009-04-30,4515.0,4491.0,405.775
3636,2009-04-29,4300.5,4296.0,411.45
3637,2009-04-28,4185.0,4182.0,420.275
3638,2009-04-27,4305.5,4306.0,425.275
3639,2009-04-24,4362.0,4355.5,429.55
3640,2009-04-23,4541.0,4549.0,440.475
3641,2009-04-22,4447.0,4441.0,450.1
3642,2009-04-21,4402.5,4405.0,457.3
3643,2009-04-20,4636.0,4645.0,462.325
3644,2009-04-17,4725.0,4721.0,469.625
3645,2009-04-16,4766.0,4769.0,475.2
3646,2009-04-15,4750.0,4770.0,480.4
3647,2009-04-14,4582.0,4620.0,492.0
3648,2009-04-09,4465.0,4496.0,496.775
3649,2009-04-08,4305.0,4340.0,504.2
3650,2009-04-07,4309.0,4335.5,501.9
3651,2009-04-06,4330.5,4355.5,504.825
3652,2009-04-03,4130.0,4161.0,502.15
3653,2009-04-02,4110.5,4136.0,506.975
3654,2009-04-01,3963.5,4005.0,501.775
3655,2009-03-31,4035.0,4051.0,499.625
3656,2009-03-30,3872.0,3930.0,501.4
3657,2009-03-27,3946.0,3995.0,500.75
3658,2009-03-26,4078.0,4115.0,503.9
3659,2009-03-25,3890.0,3929.0,503.675
3660,2009-03-24,3911.0,3950.0,505.425
3661,2009-03-23,4006.5,4046.0,508.325
3662,2009-03-20,3911.0,3960.0,503.95
3663,2009-03-19,3930.0,3980.0,493.45
3664,2009-03-18,3740.0,3763.0,495.15
3665,2009-03-17,3761.0,3801.0,494.525
3666,2009-03-16,3690.0,3755.0,494.85
3667,2009-03-13,3671.0,3692.0,497.625
3668,2009-03-12,3494.0,3525.5,504.325
3669,2009-03-11,3636.0,3666.0,501.875
3670,2009-03-10,3667.5,3708.0,512.025
3671,2009-03-09,3567.0,3600.0,518.7
3672,2009-03-06,3693.0,3725.0,522.025
3673,2009-03-05,3640.5,3665.0,525.2
3674,2009-03-04,3545.0,3570.0,526.025
3675,2009-03-03,3480.0,3500.0,530.875
3676,2009-03-02,3330.0,3355.5,536.675
3677,2009-02-27,3390.0,3421.0,542.3
3678,2009-02-26,3443.0,3466.0,545.475
3679,2009-02-25,3350.5,3390.0,548.4
3680,2009-02-24,3190.5,3216.0,546.6
3681,2009-02-23,3205.5,3236.0,544.65
3682,2009-02-20,3150.0,3171.5,545.6
3683,2009-02-19,3291.0,3326.0,528.25
3684,2009-02-18,3151.5,3196.5,525.3
3685,2009-02-17,3271.0,3301.0,526.425
3686,2009-02-16,3271.5,3325.0,523.325
3687,2009-02-13,3407.0,3450.0,519.55
3688,2009-02-12,3350.5,3395.0,516.675
3689,2009-02-11,3377.0,3416.0,516.45
3690,2009-02-10,3461.0,3500.0,514.425
3691,2009-02-09,3527.0,3561.5,507.775
3692,2009-02-06,3440.5,3482.0,504.625
3693,2009-02-05,3350.5,3391.0,502.6
3694,2009-02-04,3320.0,3390.0,499.95
3695,2009-02-03,3201.0,3231.0,495.3
3696,2009-02-02,3145.5,3184.0,491.2
3697,2009-01-30,3106.0,3150.0,491.525
3698,2009-01-29,3125.5,3168.0,477.675
3699,2009-01-28,3295.0,3339.0,454.925
3700,2009-01-27,3330.5,3376.5,451.8
3701,2009-01-26,3281.0,3321.0,439.425
3702,2009-01-23,3050.5,3086.0,424.625
3703,2009-01-22,3155.0,3205.0,422.45
3704,2009-01-21,3211.0,3250.5,417.475
3705,2009-01-20,3275.5,3301.0,409.1
3706,2009-01-19,3321.0,3320.0,393.675
3707,2009-01-16,3343.0,3400.0,391.525
3708,2009-01-15,3210.5,3240.5,387.325
3709,2009-01-14,3274.0,3315.0,382.15
3710,2009-01-13,3139.0,3162.0,374.85
3711,2009-01-12,3171.5,3210.0,369.5
3712,2009-01-09,3280.0,3330.0,363.575
3713,2009-01-08,3170.5,3210.0,357.7
3714,2009-01-07,3390.5,3434.0,351.325
3715,2009-01-06,3332.0,3370.0,343.5
3716,2009-01-05,3101.5,3160.0,342.05
3717,2009-01-02,3071.0,3131.0,340.55
3718,2008-12-31,2902.0,2935.0,339.775
3719,2008-12-30,2812.0,2850.0,337.35
3720,2008-12-29,2843.0,2882.0,336.7
3721,2008-12-24,2770.0,2820.0,331.45
3722,2008-12-23,2850.5,2875.0,328.2
3723,2008-12-22,2910.5,2960.0,327.5
3724,2008-12-19,2826.0,2870.5,324.3
3725,2008-12-18,2885.5,2920.5,324.175
3726,2008-12-17,3000.0,3041.5,321.9
3727,2008-12-16,3020.5,3065.0,318.625
3728,2008-12-15,3075.5,3130.0,314.825
3729,2008-12-12,2982.0,3021.0,306.825
3730,2008-12-11,3232.5,3261.0,302.85
3731,2008-12-10,3180.5,3216.0,303.6
3732,2008-12-09,3120.0,3137.0,302.575
3733,2008-12-08,3141.0,3192.0,300.725
3734,2008-12-05,3050.5,3077.0,297.3
3735,2008-12-04,3360.5,3395.0,292.975
3736,2008-12-03,3423.0,3456.0,292.775
3737,2008-12-02,3530.5,3559.0,293.025
3738,2008-12-01,3595.5,3625.0,291.2
3739,2008-11-28,3581.0,3625.0,291.65
3740,2008-11-27,3665.0,3695.0,288.725
3741,2008-11-26,3742.0,3790.0,286.35
3742,2008-11-25,3565.5,3601.0,287.225
3743,2008-11-24,3715.5,3756.0,284.4
3744,2008-11-21,3470.5,3510.0,283.125
3745,2008-11-20,3430.5,3475.0,281.625
3746,2008-11-19,3565.0,3611.0,280.05
3747,2008-11-18,3511.0,3590.5,278.575
3748,2008-11-17,3580.5,3680.0,275.9
3749,2008-11-14,3722.0,3785.0,274.1
3750,2008-11-13,3591.0,3660.0,272.625
3751,2008-11-12,3592.0,3635.0,270.1
3752,2008-11-11,3690.5,3715.0,265.475
3753,2008-11-10,4005.0,4026.0,260.85
3754,2008-11-08,3761.0,3815.0,254.8
3755,2008-11-07,3761.0,3815.0,254.8
3756,2008-11-06,3890.0,3925.0,252.55
3757,2008-11-05,4071.0,4091.0,247.475
3758,2008-11-04,4231.0,4236.0,241.65
3759,2008-11-03,3960.0,3965.0,237.925
3760,2008-10-31,3995.0,3990.0,230.65
3761,2008-10-30,4497.0,4500.0,223.875
3762,2008-10-29,4420.5,4425.0,217.3
3763,2008-10-28,4129.0,4090.0,215.55
3764,2008-10-27,3686.0,3709.0,213.375
3765,2008-10-24,3721.0,3725.0,211.975
3766,2008-10-23,3986.0,3965.0,209.25
3767,2008-10-22,4286.0,4285.0,207.75
3768,2008-10-21,4490.0,4510.0,205.9
3769,2008-10-20,4875.5,4826.0,212.4
3770,2008-10-17,4701.0,4650.0,211.45
3771,2008-10-16,4880.0,4819.0,212.025
3772,2008-10-15,5126.0,5060.0,211.625
3773,2008-10-14,5555.0,5520.0,211.8
3774,2008-10-13,5031.0,4920.0,209.325
3775,2008-10-10,5000.0,4880.0,209.4
3776,2008-10-09,5402.0,5341.0,209.3
3777,2008-10-08,5505.0,5440.0,208.525
3778,2008-10-07,5739.0,5630.0,208.35
3779,2008-10-06,5706.0,5611.0,198.75
3780,2008-10-03,5960.0,5885.0,198.5
3781,2008-10-02,6221.0,6190.0,199.075
3782,2008-10-01,6379.0,6361.0,199.05
3783,2008-09-30,6419.0,6399.0,198.6
3784,2008-09-29,6590.0,6555.0,198.925
3785,2008-09-26,6926.0,6885.5,200.175
3786,2008-09-25,6905.0,6866.0,200.525
3787,2008-09-24,6995.0,6995.0,201.05
3788,2008-09-23,7090.0,7091.0,202.075
3789,2008-09-22,7166.0,7140.0,206.7
3790,2008-09-19,6900.0,6867.0,209.8
3791,2008-09-18,6932.0,6890.0,204.15
3792,2008-09-17,6932.0,6886.0,203.975
3793,2008-09-16,6841.0,6795.0,203.975
3794,2008-09-15,6879.0,6820.5,204.35
3795,2008-09-12,7096.0,7056.0,203.075
3796,2008-09-11,6900.0,6866.0,204.125
3797,2008-09-10,6861.0,6850.0,203.85
3798,2008-09-09,6926.0,6878.5,202.125
3799,2008-09-08,6990.0,6970.0,200.825
